name,index,ncolors,nregions,frac,pcm,h_sym,v_sym,rep_frac,rep_pcm,h_pos,v_pos,avg_left,avg_right,avg_top,avg_bot,abs_left,abs_right,abs_top,abs_bot,ch_density,ch_entropy,ar,ncorners,down_diag,vert,up_diag,hor
mt-bank,1,1,2,0.05666825726408646,11.67780378927423,0.5448941987717585,0.1277487218641223,0.331474738279472,5.454599037301606,0.13723916532905298,0.4971098265895954,True,False,False,False,False,False,False,False,0.5787671232876712,1.3036238997303191,0.9891304347826086,28,0.0982961992136304,0.3525557011795544,0.06815203145478375,0.4809960681520314
mt-bank,2,1,1,0.02078953816788971,7.8197207213178,-0.001992067988232076,0.3317468634770372,0.0,0.0,0.43659711075441415,0.5231213872832371,False,False,False,False,False,False,False,False,0.6064710308502633,1.8606357114785976,1.0175438596491229,20,0.24096385542168675,0.3132530120481928,0.18072289156626506,0.26506024096385544
mt-bank,3,1,2,0.009040611821148068,4.228503905299578,0.004501465466770493,0.592118409430944,0.21754636233951494,1.5641987619351319,0.9069020866773676,0.5491329479768786,False,True,False,False,False,True,False,False,0.4885017421602788,1.3441895554732748,0.7391304347826086,9,0.2857142857142857,0.1836734693877551,0.22448979591836732,0.30612244897959184
mtv,1,1,2,0.008292327319117915,14.80315866296486,0.5697495100933483,0.955245405678542,0.4175824175824176,24.829436453560263,0.315668202764977,0.4969512195121951,False,False,False,False,False,False,False,False,0.041288566243194186,0.10820514104843224,0.6867469879518072,6,0.0053191489361702135,0.4574468085106383,0.0053191489361702135,0.5319148936170213
mtv,2,2,5,0.020958629487880444,12.9877353343121,0.2270474544193569,0.35182840979328306,0.1979832151904915,7.3457137977815465,0.6751152073732719,0.4969512195121951,False,False,False,False,False,False,False,False,0.09858551221603086,0.22433341517610406,0.6867469879518072,12,0.010080645161290322,0.5846774193548387,0.034274193548387094,0.3709677419354839
murphy-usa,1,4,7,0.038981632383385464,19.406517522789134,0.2167039726791259,0.050380463641749314,0.2344660690330073,3.9556845552142335,0.6609686609686609,0.5080645161290323,False,False,False,False,False,False,False,False,0.3472630959387875,0.7321465959344571,0.6464646464646465,36,0.06497175141242938,0.3050847457627119,0.3041431261770245,0.3258003766478343
mutual-of-omaha-insurance-company,1,2,5,0.1236973185942779,1.2085006655626822,0.9833666868249626,0.9941528247847711,2.7874786434349965,53.88009046196881,0.1181948424068768,0.4969604863221885,True,False,False,False,False,False,False,False,0.9955229704474976,0.8411844880142029,1.0040485829959511,1,0.207977207977208,0.2905982905982906,0.207977207977208,0.2934472934472934
mutual-of-omaha-insurance-company,2,1,1,0.006101295281256697,9.994744046480246,0.2653060969242427,0.13373432081913492,0.0,0.0,0.6110315186246418,0.5030395136778115,False,False,False,False,False,False,False,False,0.45717017208412997,0.7758180024664337,1.0101010101010102,17,0.03157894736842105,0.2463157894736842,0.3115789473684211,0.4105263157894737
national-oilwell-varco,1,1,1,0.20549838734449394,4.087361817840705,-0.2247402037518003,0.7524237502509488,0.0,0.0,0.2706855791962175,0.4952380952380953,True,False,False,False,False,False,False,False,0.6988769913815618,0.3278727273753646,1.1640625,14,0.1209103840682788,0.4438122332859175,0.059743954480796585,0.3755334281650071
navient-corporation,1,1,2,0.01180229280210487,1.5816656048352211,,0.44155243568473296,0.006369426751592354,0.0036406410699150174,0.5764872521246459,0.41200000000000003,False,False,False,False,False,False,False,False,0.4142480211081794,1.1490435167260515,1.3478260869565215,8,0.014184397163120569,0.10638297872340426,0.02127659574468085,0.8581560283687943
navient-corporation,2,1,1,0.007141514752866003,2.1712084868115404,,1.0,0.0,0.0,0.5764872521246459,0.652,False,False,False,False,False,False,False,False,1.0,2.3198864022942223,6.2,4,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.8333333333333334
navistar-international-corporation,1,1,7,0.0839071825049038,15.186730118140547,0.12946996973007735,0.09033344188912444,0.07089259038470802,0.7512807336226103,0.5822306238185255,0.5,False,False,False,False,False,False,False,False,0.4635692875259396,0.7801080260116612,3.1428571428571432,92,0.06534090909090909,0.3125,0.08579545454545455,0.5363636363636364
navistar-international-corporation,2,1,2,0.029047201702767,4.418150367066825,0.04541733502041317,-0.04570988432994027,0.31465517241379315,1.1208661976198309,0.2514177693761815,0.4963768115942029,True,False,False,False,False,False,False,False,0.6292947558770343,0.8598088587714782,1.169811320754717,28,0.024253731343283583,0.3805970149253731,0.14365671641791045,0.4514925373134329
navistar-international-corporation,3,1,1,0.009473728141563376,2.1208973693964026,0.08467078842684067,0.053687636213438215,0.0,0.0,0.3998109640831758,0.394927536231884,False,False,False,False,False,False,False,False,0.8849902534113059,1.1358239128946173,1.4,11,0.004901960784313725,0.3235294117647059,0.18137254901960784,0.4901960784313725
ncr-corporation,1,1,3,0.1025977903851896,14.996555160179026,0.7883466991018473,0.7160585431932187,0.16327398362184042,1.550108143849794,0.3164556962025317,0.49200000000000005,True,False,False,False,True,False,False,False,0.6544761904761904,1.7316268996912214,1.5813953488372092,19,0.14976415094339626,0.16981132075471694,0.3903301886792453,0.29009433962264153
ncr-corporation,2,2,2,0.021498954911914003,5.379437076506061,0.15436555101958788,0.18249640214271529,0.3833333333333333,6.389381007726822,0.7721518987341772,0.496,False,False,False,False,False,True,False,False,0.6174957118353345,2.0324662007786483,1.0,14,0.19708029197080293,0.3795620437956204,0.0583941605839416,0.36496350364963503
nestle,1,1,5,0.047028816896366565,300.9257294430343,0.0914564124750925,0.04733775226447773,0.27078262896553584,82.45058234215045,0.2434077079107505,0.5,True,False,False,False,True,False,False,False,0.1988647114474929,1.0907813843972591,1.509433962264151,203,0.22929331306990886,0.19338905775075987,0.21751519756838905,0.3598024316109423
nestle,2,2,3,0.04343416263946065,9.192946918975546,0.14482911215058392,0.3620823761933245,0.4269686496478851,8.658224649679646,0.5892494929006086,0.5239361702127661,False,False,False,False,False,False,False,False,0.4854951650550183,0.8076860471018966,2.3220338983050848,14,0.10202020202020202,0.4383838383838384,0.021212121212121213,0.4383838383838384
netapp,1,2,3,0.15641456582633054,3.2666039034336514,0.9640062502730656,0.4107276850510756,0.4597544806998493,15.327730259617415,0.19380530973451326,0.4666666666666667,True,False,False,False,True,False,False,False,0.867080745341615,0.5323913015820776,1.2192982456140349,8,0.0031104199066874032,0.5645412130637636,0.004665629860031105,0.4276827371695179
new-york-life-insurance-company,1,2,6,0.70544921875,7.977224566405778,0.09620357766347012,0.4159661319946784,0.2746950265650132,26.311180166150198,0.4986111111111111,0.4986111111111111,False,False,False,False,False,False,False,False,0.9229098528209322,0.4522282011462557,1.0,46,0.09037199124726478,0.5207877461706784,0.053610503282275714,0.3352297592997812
newell-brands,1,1,1,0.0132146829810901,6.021094076028741,0.9822902049837364,-0.07695202205602238,0.0,0.0,0.5803030303030303,0.28205128205128205,False,False,True,False,False,False,False,False,0.39865771812080536,0.8648442915840622,2.6333333333333333,7,0.3109756097560976,0.024390243902439025,0.3109756097560976,0.35365853658536583
newmont-mining-corporation,1,2,2,0.033359914938862305,6.0669455675081165,-0.049369559397568735,-0.04312929193136291,0.2357237715803453,2.655398314507836,0.6938073394495413,0.3791469194312796,False,False,True,False,False,False,True,False,0.6452442159383034,1.3319412114512301,2.2875,3,0.060810810810810814,0.010810810810810813,0.3608108108108108,0.5675675675675675
newport,1,2,2,0.021396228292780012,4.916962422102985,0.2519853980218458,0.3452923516789844,0.5488372093023255,2.0634031760423603,0.7952029520295203,0.4763779527559055,False,True,False,False,False,False,False,False,0.5650459921156373,1.4243427688639896,0.935483870967742,18,0.08620689655172414,0.5172413793103449,0.08620689655172414,0.3103448275862069
news-corporation,1,1,2,0.041877013963480134,18.78232438703143,0.13838275056626853,0.14535062906961216,0.055787111253606914,1.1183130738986158,0.25566037735849056,0.4036458333333333,True,False,False,False,False,False,False,False,0.3278671291916325,0.9751778185173424,2.616438356164384,41,0.09323204419889504,0.35082872928176795,0.3446132596685083,0.21132596685082872
news-corporation,2,1,1,0.03853383458646616,16.739800459569143,0.25540702096818696,0.20962476270940544,0.0,0.0,0.6830188679245283,0.5260416666666666,False,False,False,False,False,False,False,False,0.2959678251005465,0.8603070806986531,1.52,34,0.0913312693498452,0.2770897832817337,0.34210526315789475,0.2894736842105263
nextera-energy,1,2,4,0.04517221908526256,31.77929641915401,0.009488788822402972,0.17644380742583815,0.1730689590404164,6.038013377126597,0.5096685082872928,0.5951219512195122,False,False,False,True,False,False,False,False,0.29806259314456035,1.1215392961734434,3.1923076923076925,29,0.05432098765432099,0.0691358024691358,0.2901234567901235,0.5864197530864198
ngl-energy-partners-lp,1,1,1,0.09793799892809794,64.85885953885064,0.1349086728509422,0.3015589925581607,0.0,0.0,0.6918158567774936,0.39669421487603307,False,True,False,False,False,False,False,False,0.4530566973315065,0.8942390058954628,1.4196428571428572,98,0.09714632665452336,0.2768670309653916,0.24711596842744385,0.3788706739526412
nielsen,1,2,4,0.0238862426449986,17.36702472859069,0.6794536946990202,0.6784066107182171,0.1642738583404284,2.8835996347644057,0.1956043956043956,0.429245283018868,True,False,False,False,False,False,False,False,0.2428428998718131,0.5834516669112093,1.0909090909090908,27,0.05869074492099322,0.5372460496613995,0.09706546275395034,0.3069977426636569
nike,1,1,1,0.17037485173893316,8.254447721308155,-0.1663570273803917,-0.06467439878141942,0.0,0.0,0.4940828402366864,0.4983818770226538,False,False,False,False,False,False,False,False,0.4254223812363348,0.21421301493884384,1.8464912280701755,17,0.04250386398763524,0.1947449768160742,0.2851622874806801,0.4775888717156105
nisource,1,2,10,0.17817185895241355,20.797028766940397,0.049146186019941945,0.11884296226166745,0.2124029970258663,2.473435656920936,0.4016260162601626,0.4970059880239521,False,False,False,False,False,False,False,False,0.6459636580280012,1.0257544034622703,3.1627906976744184,82,0.15196078431372548,0.2875816993464052,0.16895424836601308,0.3915032679738562
nissan,1,4,13,0.3599022681172783,25.302372123458554,0.7799805642102718,0.8346972049252963,0.5165711120557743,15.340904219742509,0.4986842105263158,0.4986072423398329,False,False,False,False,False,False,False,False,0.6159368836291913,2.2231850749295887,1.0755395683453235,128,0.13020452885317751,0.2596785975164353,0.09989043097151204,0.5102264426588751
norfolk,1,2,12,0.20055555555555554,29.782703234577433,0.2663812096974081,0.17355061719886494,0.12006094241708774,17.096816120927738,0.4985915492957746,0.3425,False,False,True,False,False,False,True,False,0.6695813460519343,1.3410716140512122,4.807017543859649,68,0.055168719871451534,0.11890733797536154,0.04874129619710766,0.7771826459560792
norfolk,2,1,2,0.006845238095238095,7.724550564064468,0.10332893230596102,0.0780722324938761,0.0246376811594203,0.4982304637789508,0.5366197183098591,0.6925,False,False,False,False,False,False,False,False,0.575,1.9401779773623888,0.5121951219512195,23,0.12790697674418605,0.4069767441860465,0.16279069767441862,0.3023255813953488
northrop-grumman-corporation,1,2,4,0.03355339805825243,13.36984415171448,-0.0775978401246058,-0.13397686792187274,18.828865560756476,4.30002144121125,0.7189655172413794,0.4020979020979021,False,True,False,False,False,False,False,False,0.3612040133779264,1.3492052914562358,2.135135135135135,40,0.09846153846153846,0.26153846153846155,0.2523076923076923,0.3876923076923077
northrop-grumman-corporation,2,1,1,0.014368932038834954,5.167158794301062,0.07214770371793212,0.13618893976807753,0.0,0.0,0.3706896551724138,0.3391608391608392,False,False,False,False,False,False,False,False,0.6715063520871143,2.3087464134989943,2.8666666666666667,17,0.04901960784313725,0.2875816993464052,0.21895424836601307,0.4444444444444444
northwestern-mutual-life-insurance-company,1,1,10,0.04231058254647629,45.13314647204268,0.6497060061279414,0.02571074576888054,0.07536862496988041,1.5897357697343324,0.1743295019157088,0.5,True,False,False,False,False,False,False,False,0.3873766078372719,1.6489939525873234,1.1764705882352942,41,0.16555023923444975,0.29282296650717704,0.14354066985645933,0.3980861244019139
northwestern-mutual-life-insurance-company,2,2,5,0.0086091416996112,17.66166865635716,0.1196625651728942,0.18844420568877787,0.03670439443074065,6.643096727552655,0.5967432950191571,0.3682634730538922,False,False,False,False,False,False,False,False,0.2022256331542594,0.7441725986559807,2.2972972972972974,38,0.14153846153846153,0.44,0.07076923076923076,0.3476923076923077
norwegian-cruise,1,3,4,0.019852189637550127,9.596649120562347,-0.1276084939724049,0.1216883928960288,29.415945037617465,8.662449826407755,0.2205056179775281,0.5024875621890548,True,False,False,False,False,False,False,False,0.7122708039492243,3.027556399326327,1.2058823529411764,24,0.08631921824104234,0.3420195439739413,0.1026058631921824,0.4690553745928338
nucor-corporation,1,2,8,0.10823011285439033,44.58322783756457,0.927876199095116,0.2757569347251969,0.2652797925565005,49.120293998486154,0.4989130434782609,0.4976525821596244,False,False,False,False,False,False,False,False,0.1658581853461003,0.2281821251634493,2.871212121212121,58,0.05843263061411549,0.14436296975252064,0.052016498625114566,0.7451879010082493
nucor-corporation,2,1,2,0.02431874483897605,6.8498774318837805,0.27504054038070025,0.34123745277645723,0.0319750990379174,0.3184787904880575,0.2891304347826087,0.5211267605633803,True,False,False,False,False,False,False,False,0.4761519805982215,0.5894678353025726,3.5625,18,0.07352941176470587,0.4950980392156863,0.0196078431372549,0.4117647058823529
nvidia,1,1,1,0.11000130565347956,17.80579220865766,-0.07950776498663095,0.4789090917325282,0.0,0.0,0.192436974789916,0.4971910112359551,True,False,False,False,True,False,False,False,0.6924467822799375,0.9883959287250416,1.5154639175257731,25,0.16576332429990967,0.1987353206865402,0.17208672086720864,0.4634146341463415
nvr,1,2,6,0.5088787417554541,1.4854725820087522,1.0,1.0,0.1732763146755515,10.885751334851513,0.4980694980694981,0.4966216216216216,False,False,False,False,False,False,False,False,0.9993357688475588,1.1479281887190476,2.6567164179104483,8,0.032327586206896554,0.22844827586206895,0.032327586206896554,0.7068965517241379
occidental-petroleum-corporation,1,1,1,0.08481039178713598,3.840556608473943,0.42880601069609137,-0.036668999939696134,0.0,0.0,0.4980392156862745,0.2595419847328244,False,False,True,False,False,False,True,False,0.5993485342019544,0.5701523064697025,2.9285714285714284,3,0.22428571428571428,0.06,0.2071428571428572,0.5085714285714286
occidental-petroleum-corporation,2,1,1,0.08481039178713598,3.719873283913525,0.39139319785357146,-0.035599384249956595,0.0,0.0,0.4941176470588236,0.7328244274809159,False,False,False,True,False,False,False,True,0.6001482579688658,0.5569267543632641,2.9285714285714284,5,0.2222222222222222,0.06552706552706553,0.2022792022792023,0.50997150997151
old-navy,1,2,10,0.6138321163098625,1.747446324719299,0.9992486643782827,0.9994486727033572,0.2251955716064645,4.116112732808063,0.4992657856093979,0.4982014388489209,False,False,False,False,False,False,False,False,0.9951752941051446,1.0357444882647204,3.045685279187817,5,0.13060582218725414,0.053501180173092064,0.13139260424862312,0.6845003933910306
old-republic-international-corporation,1,3,18,0.455026455026455,26.932370654106297,0.2135418440365788,-0.0027583339514981424,0.5770381873612265,68.38340190970126,0.4984375,0.4966216216216216,False,False,False,False,False,False,False,False,0.8967674661105318,1.7499127364077207,3.6461538461538465,144,0.07376093294460641,0.2635568513119533,0.05568513119533528,0.606997084548105
omnicom-group,1,1,1,0.0050105893899478286,9.352814065562644,0.7343024356953511,0.9205206473535678,0.0,0.0,0.6621621621621622,0.5,False,False,False,False,False,False,False,False,0.3959183673469388,1.4594589609155268,0.9565217391304348,12,0.16791044776119404,0.373134328358209,0.16791044776119404,0.291044776119403
oneok,1,1,19,0.03916540975364505,75.0287864971698,-0.2444457372157271,0.4655453140812081,0.021073819324080683,1.3312279676708634,0.18888888888888888,0.5072992700729927,True,False,False,False,True,False,False,False,0.3782930678645138,1.070859195285483,1.3380281690140845,59,0.06144677353062064,0.016029593094944512,0.02856555692560625,0.8939580764488286
optumhealth,1,3,6,0.018567141785446363,4.955774120248647,0.047343474985097514,0.18743863282648995,0.3145065720995473,1.4658298843049946,0.2831858407079646,0.4841269841269841,True,False,False,False,False,False,False,False,0.5051020408163265,2.4431667521326546,0.6,10,0.3727272727272728,0.3727272727272728,0.08181818181818183,0.17272727272727273
oracle,1,1,1,0.04943379790940767,7.646541982463829,0.9898855154998232,0.9699069160718474,0.0,0.0,0.1465648854961832,0.5,True,False,False,False,True,False,False,False,0.4903513824884793,0.7815808060915326,1.6,2,0.13995943204868155,0.1926977687626775,0.14198782961460446,0.5253549695740365
oral-b,1,2,12,0.6134134134134134,1.6760442222906298,0.9775573943984446,0.9883007095180626,0.3582367331157808,5.606333510424492,0.5,0.4973404255319149,False,False,False,False,False,False,False,False,0.9978289188015632,0.8850948043432759,3.3925233644859816,1,0.07833537331701346,0.10893512851897184,0.07711138310893513,0.7356181150550796
oreilly-auto-parts,1,4,20,0.3399376582894993,38.93857164117778,0.5948328453753323,0.5765183299256982,0.6272777181574981,18.80882136317843,0.4984848484848485,0.4423963133640553,False,False,False,False,False,False,False,False,0.7812052292263609,1.5895364273630097,2.2232142857142856,117,0.06569115815691158,0.3848069738480697,0.08686176836861767,0.462640099626401
owens-corning,1,2,17,0.6011857142857143,5.458460873559492,0.13918967578416527,0.6252141012437572,0.1560915114545169,4.7020444440879725,0.4984375,0.4982758620689655,False,False,False,False,False,False,False,False,0.8961265731138605,0.8776063192290913,1.1435406698564594,16,0.014876632801161103,0.3940493468795356,0.19194484760522496,0.3991291727140784
owens-minor,1,3,23,0.2558098591549296,91.41837327074036,0.11060130320697537,0.1881294834266348,0.0755562717182007,9.408395528415387,0.471875,0.4972527472527473,False,False,False,False,False,False,False,False,0.4689985034772147,0.8381478648782357,3.693069306930693,170,0.09450436569080636,0.2108371854134566,0.08038007190549562,0.6142783769902413
paccar-inc,1,2,3,0.20732147317587632,10.143730710314776,0.2546451717054037,0.7619220615147705,0.4597386276018872,21.645131955065445,0.5980565371024735,0.4971751412429379,False,False,False,False,False,False,False,False,0.625366262034324,0.4724887802562994,2.71875,105,0.0699121522693997,0.4238653001464129,0.08748169838945828,0.4187408491947292
pacific-life,1,1,1,0.09024171135004633,94.28983469410656,0.4700327828839105,0.1440393124756031,0.0,0.0,0.4962311557788945,0.3598326359832636,False,False,True,False,False,False,True,False,0.4632511889321228,1.5638530762628169,1.9891304347826089,68,0.0687116564417178,0.16809815950920245,0.22085889570552147,0.5423312883435583
packaging-corporation-of-america,1,2,3,0.4138265190408445,18.004788513928915,-0.04447732011447801,0.5042320100510888,0.9891884289266094,10.002143473050712,0.4985994397759104,0.4974093264248705,False,False,False,False,False,False,False,False,0.671001604707141,0.6773264211944352,2.5090909090909093,34,0.04452926208651401,0.2468193384223919,0.31806615776081426,0.3905852417302799
panera-bread,1,4,7,0.1874361191917604,71.6405867737842,0.7960073540363702,0.6748468553726822,1.4993588016222066,82.138667672823,0.4985955056179776,0.5,False,False,False,False,False,False,False,False,0.2843257103670354,0.8705259817856701,2.272727272727273,183,0.0752405949256343,0.3622047244094488,0.0927384076990376,0.4698162729658792
paramount,1,2,6,0.1813700707785642,18.622805845942878,0.7507958801679816,0.017728860176281492,0.3429077013183967,3.1465687305108982,0.5,0.4599056603773585,False,False,False,False,False,False,False,False,0.635166537567777,1.359182605029012,1.2967032967032968,57,0.19666666666666666,0.34,0.2877777777777778,0.17555555555555555
parker-hannifin,1,2,5,0.6952312337038562,9.96313470129802,0.16438929281395562,0.3970956285092342,0.3344284842027813,8.454803579193463,0.4994318181818182,0.4987080103359173,True,False,False,False,False,False,False,False,0.8251058631921824,0.17675349171472607,2.6111111111111107,34,0.024510906228918373,0.3011018664268046,0.016190690353047,0.6581965369912299
parliament,1,1,1,0.012629399585921323,4.388501873451934,0.1516183841242549,0.5339414965890952,0.0,0.0,0.6666666666666666,0.5564516129032258,False,False,False,False,False,False,False,False,0.6009852216748769,2.5178362813606348,0.75,10,0.14903846153846154,0.3173076923076923,0.14903846153846154,0.38461538461538464
patterson-companies,1,1,2,0.05293812190363915,6.498369743621563,0.2567631940220521,0.25679588604818643,0.012195121951219523,0.02554140274619177,0.5095923261390888,0.2816593886462882,False,False,True,False,False,False,True,False,0.6796396396396397,0.8358866104736038,3.5306122448979598,7,0.14130434782608695,0.008695652173913044,0.22826086956521735,0.6217391304347826
patterson-companies,2,2,4,0.009964492723113413,29.72666886024503,0.1913357803020499,0.2882869554822311,0.10616299371194356,22.66445512675199,0.2997601918465228,0.5480349344978166,False,False,False,False,False,False,False,False,0.2128297362110312,0.8876885735351531,2.5853658536585367,28,0.0855106888361045,0.3895486935866984,0.07838479809976248,0.44655581947743467
patterson-companies,3,3,13,0.0324337220888945,25.17227223577516,0.17178438504917334,0.4859934814657018,9.918802904626327,16.533194769910512,0.7062350119904077,0.5524017467248908,False,True,False,False,False,False,False,False,0.3601932668329177,0.9381566915386308,3.829268292682927,49,0.2435897435897436,0.42684766214177977,0.08069381598793364,0.24886877828054302
pbf-energy,1,1,1,0.021101190476190475,18.138276039085092,0.004895616761284408,0.011542844676796195,0.0,0.0,0.4041666666666667,0.4543269230769231,False,False,False,False,False,False,False,False,0.12078364565587735,0.4793007677146827,1.0458715596330277,9,0.13125,0.234375,0.265625,0.36875
pbf-energy,2,2,3,0.044017857142857136,22.03849381015562,0.16780712432923714,-0.011602722287786657,0.218742078441103,5.805682906838043,0.5875,0.5432692307692307,False,False,False,False,False,False,False,False,0.21711685261303584,0.8206811194697294,1.0740740740740742,25,0.08454545454545455,0.2545454545454545,0.23363636363636364,0.4272727272727273
peabody-energy-corporation,1,1,1,0.04506597031335899,3.0070042800942667,,0.2238186720580827,0.0,0.0,0.25427350427350426,0.7523809523809524,True,False,False,True,False,False,False,False,0.9990859232175504,0.493698185280609,7.9,3,0.02865329512893983,0.08882521489971347,0.0028653295128939827,0.8796561604584527
pedigree,1,4,38,0.3228942281137807,16.801940515919547,0.6253687021732365,0.5050601266753043,0.4912767593023097,21.503361960748467,0.4986842105263158,0.5,False,False,False,False,False,False,False,False,0.6691083896074167,2.0527937004801395,1.7692307692307692,90,0.1499074645280691,0.3670573719925971,0.1295496607032696,0.35348550277606416
penske-automotive-group,1,4,18,0.4226006191950464,10.969448385410633,0.8149134690998132,0.04383808169553667,0.5784693040846379,10.619493961559384,0.498134328358209,0.4971590909090909,False,False,False,False,False,False,False,False,0.7807900852052673,2.5737011393753666,1.9892473118279568,57,0.02984344422700587,0.2407045009784736,0.13356164383561644,0.5958904109589042
performance-food-group-company,1,2,5,0.053744291656596235,13.037972938088064,0.2349523407799202,0.44687824802096776,0.10005638269044477,20.104495770844235,0.1949924127465857,0.4940119760479042,True,False,False,False,False,False,False,False,0.4570532237126785,0.926508625293635,2.132530120481928,16,0.0655,0.055999999999999994,0.0125,0.866
petsmart,1,2,3,0.02237136465324385,12.013340139319196,-0.029904756423234563,0.11687822285701542,0.1332882784420672,2.443508993125075,0.34188911704312114,0.3489010989010989,False,False,True,False,False,False,False,False,0.32119429993214205,0.9202248854417284,3.2127659574468086,10,0.22115384615384612,0.1456043956043956,0.2184065934065934,0.4148351648351649
pfizer,1,2,7,0.27734375,3.9882356327733777,0.20256036215366416,0.2598303503371556,1.9262466377103096,3.644093194956072,0.5,0.5,False,False,False,False,False,False,False,False,0.8991805314129625,3.811611050199972,1.7407407407407407,13,0.0962059620596206,0.2981029810298103,0.2506775067750677,0.3550135501355013
pge,1,2,4,0.00714620963224273,1.1896157610767093,0.8893306982833179,0.9164585255413008,56.1217839931491,8.013492706883195,0.8232323232323232,0.1750841750841751,False,True,True,False,False,False,False,False,0.9812889812889812,2.4737140201764887,1.0454545454545454,4,0.1527777777777778,0.3333333333333333,0.1527777777777778,0.3611111111111111
pge,2,1,1,0.015215976017804963,3.7630246345767335,0.6091749097598573,0.8638582828463826,0.0,0.0,0.702020202020202,0.7289562289562289,False,True,False,True,False,False,False,False,0.6993736951983298,1.1640508542631978,0.28,12,0.011160714285714286,0.6517857142857143,0.02008928571428572,0.3169642857142857
philadelphia-insurance-companies,1,3,5,0.06809605264876017,19.48465453825898,0.8580843190431409,0.4761440096959193,7.165224932310548,11.780201784148495,0.14357262103505844,0.4915254237288136,True,False,False,False,False,False,False,False,0.5732029017366455,0.7455496274461771,0.9387755102040816,73,0.07902584493041749,0.3876739562624255,0.08200795228628231,0.4512922465208747
