,name,feat,area,frac,label
3100,landrover,4,1679.0,0.038865740740740735,23.0
3101,landrover,5,196.0,0.0045370370370370365,9999.0
3102,landrover,6,17896.0,0.4142592592592593,29.0
3103,landrover,7,1.0,2.314814814814815e-05,9999.0
3104,landrover,8,2.0,4.629629629629629e-05,9999.0
3105,landrover,9,107.0,0.002476851851851852,9999.0
3106,landrover,10,27.0,0.000625,9999.0
3107,lansing-trade-group,0,1462.0,0.020107828574572262,92.0
3108,lansing-trade-group,1,1898.0,0.026104417670682733,99.0
3109,lansing-trade-group,2,1922.0,0.026434505143863123,99.0
3110,lansing-trade-group,3,1971.0,0.02710843373493976,30.0
3111,lansing-trade-group,4,796.0,0.010947901193816362,91.0
3112,las-vegas-sands,0,1941.0,0.028331630418916943,23.0
3113,las-vegas-sands,1,2589.0,0.03779010363450591,24.0
3114,las-vegas-sands,2,954.0,0.013924974456283755,24.0
3115,las-vegas-sands,3,951.0,0.013881185228433806,87.0
3116,las-vegas-sands,4,831.0,0.012129616114435849,64.0
3117,las-vegas-sands,5,1718.0,0.02507663114873741,23.0
3118,las-vegas-sands,6,10.0,0.00014596409283316303,9999.0
3119,lawson-software,0,370.0,0.01861635220125786,74.0
3120,lawson-software,1,434.0,0.021836477987421384,75.0
3121,lawson-software,2,524.0,0.02636477987421384,39.0
3122,lawson-software,3,616.0,0.0309937106918239,37.0
3123,lawson-software,4,338.0,0.0170062893081761,94.0
3124,lawson-software,5,847.0,0.04261635220125786,65.0
3125,lear-corporation,0,7089.0,0.10160818713450293,33.0
3126,lear-corporation,1,943.0,0.013516225203531705,8.0
3127,lear-corporation,2,1277.0,0.018303520238504758,98.0
3128,lear-corporation,3,1220.0,0.01748652677445247,39.0
3129,lear-corporation,4,1522.0,0.021815158812062842,50.0
3130,lear-corporation,5,67.0,0.0009603256507281276,9999.0
3131,lear-corporation,6,131.0,0.001877651645453503,9999.0
3132,lear-corporation,7,130.0,0.0018633184267859192,9999.0
3133,lear-corporation,8,107.0,0.0015336543974314872,9999.0
3134,lee,0,22334.0,0.3204304160688666,26.0
3135,lee,1,110.0,0.0015781922525107605,9999.0
3136,lee,2,255.0,0.003658536585365854,9999.0
3137,lego,0,32163.0,0.45799928800284795,5.0
3138,lego,1,2106.0,0.029989320042719824,23.0
3139,lego,2,441.0,0.006279814880740477,23.0
3140,lego,3,1784.0,0.025404058383766463,23.0
3141,lego,4,4663.0,0.06640085439658241,1.0
3142,lego,5,42173.0,0.6005411178355287,85.0
3143,lego,6,537.0,0.00764684941260235,32.0
3144,lennar,0,1773.0,0.02990386237139484,44.0
3145,lennar,1,2683.0,0.04525215044695565,73.0
3146,lennar,2,3481.0,0.05871141845167819,62.0
3147,lennar,3,3492.0,0.058896947208635524,62.0
3148,lennar,4,2616.0,0.04412211165457919,39.0
3149,lennar,5,3092.0,0.05215044695564176,20.0
3150,lennar,6,87.0,0.0014673638050261427,9999.0
3151,lenovo,0,39613.0,0.5463786706390257,66.0
3152,lenovo,1,576.0,0.007944718003889602,65.0
3153,lenovo,2,581.0,0.008013682569895587,65.0
3154,lenovo,3,242.0,0.0033378849946897283,9999.0
3155,leucadia-national-corporation,0,568.0,0.016577649359367248,8.0
3156,leucadia-national-corporation,1,573.0,0.016723579371333508,74.0
3157,leucadia-national-corporation,2,556.0,0.016227417330648218,71.0
3158,leucadia-national-corporation,3,420.0,0.012258121005165922,91.0
3159,leucadia-national-corporation,4,56.0,0.0016344161340221231,9999.0
3160,leucadia-national-corporation,5,48.0,0.0014009281148761054,9999.0
3161,leucadia-national-corporation,6,40.0,0.0011674400957300878,9999.0
3162,leucadia-national-corporation,7,39.0,0.0011382540933368354,9999.0
3163,leucadia-national-corporation,8,2881.0,0.08408487289495957,27.0
3164,leucadia-national-corporation,9,111.0,0.003239646265650994,9999.0
3165,leucadia-national-corporation,10,69.0,0.0020138341651344017,9999.0
3166,leucadia-national-corporation,11,59.0,0.0017219741412018794,9999.0
3167,leucadia-national-corporation,12,104.0,0.003035344248898229,9999.0
3168,leucadia-national-corporation,13,126.0,0.0036774363015497774,9999.0
3169,leucadia-national-corporation,14,59.0,0.0017219741412018794,9999.0
3170,leucadia-national-corporation,15,35.0,0.0010215100837638268,9999.0
3171,leucadia-national-corporation,16,44.0,0.0012841841053030964,9999.0
3172,leucadia-national-corporation,17,38.0,0.0011090680909435836,9999.0
3173,leucadia-national-corporation,18,166.0,0.004844876397279865,9999.0
3174,leucadia-national-corporation,19,45.0,0.001313370107696349,9999.0
3175,leucadia-national-corporation,20,91.0,0.0026559262177859497,9999.0
3176,level-3,0,1993.0,0.03294650532301792,49.0
3177,level-3,1,1978.0,0.03269853864973881,49.0
3178,level-3,2,233.0,0.003851748991602195,9999.0
3179,level-3,3,237.0,0.003917873437809958,9999.0
3180,level-3,4,182.0,0.003008662302453217,9999.0
3181,level-3,5,85.0,0.001405144481914964,9999.0
3182,level-3,6,72.0,0.0011902400317397345,9999.0
3183,level-3,7,71.0,0.0011737089201877935,9999.0
3184,level-3,8,55.0,0.0009092111353567414,9999.0
3185,level-3,9,34.0,0.0005620577927659856,9999.0
3186,level-3,10,51.0,0.0008430866891489784,9999.0
3187,levis,0,29261.0,0.42053751077895946,26.0
3188,levis,1,109.0,0.001566542109801667,9999.0
3189,levis,2,118.0,0.0016958896234550158,9999.0
3190,liberty-interactive-corporation,0,1431.0,0.0198501872659176,67.0
3191,liberty-interactive-corporation,1,119.0,0.001650714384796782,9999.0
3192,liberty-interactive-corporation,2,124.0,0.0017200721320571508,9999.0
3193,liberty-mutual-holding-company,0,140.0,0.0038343558282208593,9999.0
3194,liberty-mutual-holding-company,1,226.0,0.006189745836985101,38.0
3195,liberty-mutual-holding-company,2,78.0,0.002136283961437336,9999.0
3196,liberty-mutual-holding-company,3,74.0,0.0020267309377738824,9999.0
3197,liberty-mutual-holding-company,4,65.0,0.0017802366345311133,9999.0
3198,liberty-mutual-holding-company,5,59.0,0.0016159070990359333,9999.0
3199,liberty-mutual-holding-company,6,50.0,0.001369412795793164,9999.0
3200,liberty-mutual-holding-company,7,51.0,0.0013968010517090268,9999.0
3201,liberty-mutual-holding-company,8,47.0,0.001287248028045574,9999.0
3202,liberty-mutual-holding-company,9,608.0,0.016652059596844872,15.0
3203,liberty-mutual-holding-company,10,51.0,0.0013968010517090268,9999.0
3204,liberty-mutual-holding-company,11,173.0,0.004738168273444347,9999.0
3205,liberty-mutual-holding-company,12,249.0,0.0068196757230499574,91.0
3206,liberty-mutual-holding-company,13,1402.0,0.03839833479404032,16.0
3207,liberty-mutual-holding-company,14,25.0,0.000684706397896582,9999.0
3208,liberty-mutual-holding-company,15,286.0,0.007833041191936898,46.0
3209,liberty-mutual-holding-company,16,360.0,0.00985977212971078,38.0
3210,liberty-mutual-holding-company,17,391.0,0.01070880806310254,94.0
3211,liberty-mutual-holding-company,18,310.0,0.008490359333917617,79.0
3212,liberty-mutual-holding-company,19,139.0,0.003806967572304996,9999.0
3213,liberty-mutual-holding-company,20,24.0,0.0006573181419807188,9999.0
3214,liberty-mutual-holding-company,21,87.0,0.002382778264680105,9999.0
3215,liberty-mutual-holding-company,22,91.0,0.0024923312883435578,9999.0
3216,liberty-mutual-holding-company,23,82.0,0.002245836985100789,9999.0
3217,liberty-mutual-holding-company,24,94.0,0.002574496056091148,9999.0
3218,liberty-mutual-holding-company,25,86.0,0.0023553900087642412,9999.0
3219,liberty-mutual-holding-company,26,78.0,0.002136283961437336,9999.0
3220,lifepoint-health,0,566.0,0.007611823879071519,90.0
3221,lifepoint-health,1,543.0,0.007302509481158718,42.0
3222,lifepoint-health,2,570.0,0.00766561768740418,94.0
3223,lifepoint-health,3,328.0,0.004411092283278194,9999.0
3224,lifepoint-health,4,294.0,0.0039538449124505775,9999.0
3225,lilly,0,2732.0,0.08424298489053346,1.0
3226,lilly,1,2462.0,0.07591736046870183,25.0
3227,lilly,2,77.0,0.0023743447425223557,9999.0
3228,lilly,3,5863.0,0.18078939253777368,6.0
3229,lincoln,0,23.0,0.0016025641025641025,9999.0
3230,lincoln,1,21.0,0.001463210702341137,9999.0
3231,lincoln,2,24.0,0.0016722408026755853,9999.0
3232,lincoln,3,24.0,0.0016722408026755853,9999.0
3233,lincoln,4,311.0,0.021669453734671124,70.0
3234,lincoln,5,44.0,0.0030657748049052395,9999.0
3235,lincoln,6,49.0,0.003414158305462653,9999.0
3236,lincoln,7,58.0,0.004041248606465998,9999.0
3237,lincoln,8,100.0,0.006967670011148272,67.0
3238,lincoln,9,93.0,0.006479933110367893,67.0
3239,lincoln,10,57.0,0.003971571906354515,9999.0
3240,lincoln,11,160.0,0.011148272017837236,25.0
3241,lincoln,12,91.0,0.006340579710144928,67.0
3242,lincoln,13,61.0,0.004250278706800446,9999.0
3243,lincoln,14,37.0,0.0025780379041248605,9999.0
3244,linkedin,0,9443.0,0.13130231652715593,7.0
3245,linkedin,1,252.0,0.0035039906560249173,9999.0
3246,listerine,0,3275.0,0.06945769973065258,20.0
3247,listerine,1,2281.0,0.04837649254522704,95.0
3248,listerine,2,97.0,0.0020572204195032978,9999.0
3249,listerine,3,3539.0,0.07505673262497084,10.0
3250,lithia-motors,0,1284.0,0.017668914269987616,42.0
3251,lithia-motors,1,680.0,0.009357368928030824,23.0
3252,lithia-motors,2,2808.0,0.038640429338103764,10.0
3253,lithia-motors,3,517.0,0.0071143525526352015,18.0
3254,lithia-motors,4,5082.0,0.06993257190037154,20.0
3255,lithia-motors,5,44.0,0.0006054768129902298,9999.0
3256,lithia-motors,6,60.0,0.0008256501995321315,9999.0
3257,live-nation-entertainment,0,482.0,0.022408182240818225,23.0
3258,live-nation-entertainment,1,34.0,0.0015806601580660158,9999.0
3259,live-nation-entertainment,2,97.0,0.004509530450953045,9999.0
3260,live-nation-entertainment,3,71.0,0.0033007903300790327,9999.0
3261,live-nation-entertainment,4,91.0,0.004230590423059042,9999.0
3262,live-nation-entertainment,5,51.0,0.002370990237099024,9999.0
3263,live-nation-entertainment,6,86.0,0.00399814039981404,9999.0
3264,live-nation-entertainment,7,60.0,0.0027894002789400282,9999.0
3265,live-nation-entertainment,8,193.0,0.008972570897257089,23.0
3266,live-nation-entertainment,9,36.0,0.0016736401673640164,9999.0
3267,live-nation-entertainment,10,25.0,0.0011622501162250115,9999.0
3268,live-nation-entertainment,11,27.0,0.0012552301255230125,9999.0
3269,live-nation-entertainment,12,27.0,0.0012552301255230125,9999.0
3270,live-nation-entertainment,13,28.0,0.001301720130172013,9999.0
3271,live-nation-entertainment,14,191.0,0.008879590887959091,91.0
3272,live-nation-entertainment,15,72.0,0.003347280334728033,9999.0
3273,live-nation-entertainment,16,150.0,0.006973500697350071,36.0
3274,live-nation-entertainment,17,121.0,0.005625290562529056,54.0
3275,live-nation-entertainment,18,132.0,0.006136680613668061,54.0
3276,live-nation-entertainment,19,130.0,0.00604370060437006,54.0
3277,live-nation-entertainment,20,111.0,0.005160390516039053,54.0
3278,live-nation-entertainment,21,18.0,0.0008368200836820082,9999.0
3279,live-nation-entertainment,22,24.0,0.0011157601115760114,9999.0
3280,live-nation-entertainment,23,34.0,0.0015806601580660158,9999.0
3281,live-nation-entertainment,24,19.0,0.0008833100883310087,9999.0
3282,live-nation-entertainment,25,22.0,0.0010227801022780103,9999.0
3283,live-nation-entertainment,26,34.0,0.0015806601580660158,9999.0
3284,live-nation-entertainment,27,21.0,0.0009762900976290098,9999.0
3285,live-nation-entertainment,28,28.0,0.001301720130172013,9999.0
3286,live-nation-entertainment,29,41.0,0.001906090190609019,9999.0
3287,live-nation-entertainment,30,26.0,0.001208740120874012,9999.0
3288,live-nation-entertainment,31,27.0,0.0012552301255230125,9999.0
3289,lkq-corporation,0,2003.0,0.0633660234103132,20.0
3290,lkq-corporation,1,1031.0,0.03261626067700095,44.0
3291,lkq-corporation,2,1797.0,0.05684909838658653,20.0
3292,lkq-corporation,3,1465.0,0.0463460930085416,20.0
3293,lkq-corporation,4,495.0,0.015659601391964567,91.0
3294,lkq-corporation,5,514.0,0.01626067700094907,23.0
3295,lkq-corporation,6,105.0,0.003321733628598545,9999.0
3296,lkq-corporation,7,2533.0,0.08013286934514394,20.0
3297,lkq-corporation,8,52.0,0.0016450490351154698,9999.0
3298,lkq-corporation,9,37.0,0.001170515659601392,9999.0
3299,lkq-corporation,10,52.0,0.0016450490351154698,9999.0
3300,lkq-corporation,11,65.0,0.002056311293894337,9999.0
3301,lkq-corporation,12,53.0,0.001676684593483075,9999.0
3302,lkq-corporation,13,31.0,0.000980702309395761,9999.0
3303,lkq-corporation,14,55.0,0.001739955710218285,9999.0
3304,lkq-corporation,15,50.0,0.0015817779183802591,9999.0
3305,lkq-corporation,16,54.0,0.0017083201518506802,9999.0
3306,lm,0,26848.0,0.3837621497998857,5.0
3307,lm,1,2986.0,0.04268153230417381,23.0
3308,lm,2,936.0,0.013379073756432248,94.0
3309,lm,3,2614.0,0.0373642081189251,15.0
3310,lm,4,2600.0,0.03716409376786736,35.0
3311,lm,5,2014.0,0.028787878787878786,42.0
3312,lm,6,634.0,0.009062321326472271,41.0
3313,lm,7,634.0,0.009062321326472271,32.0
3314,lm,8,2838.0,0.040566037735849055,91.0
3315,lm,9,2072.0,0.0296169239565466,14.0
3316,lm,10,47731.0,0.6822612921669525,85.0
3317,lockheed-martin,0,5265.0,0.018069870164636598,23.0
3318,lockheed-martin,1,1078.0,0.0036997758855609212,9999.0
3319,loews-corporation,0,53.0,0.0010788584456296057,9999.0
3320,loews-corporation,1,52.0,0.0010585026259007449,9999.0
3321,loews-corporation,2,58.0,0.001180637544273908,9999.0
3322,loews-corporation,3,60.0,0.001221349183731629,9999.0
3323,loews-corporation,4,465.0,0.009465456173920124,44.0
3324,loews-corporation,5,530.0,0.010788584456296057,25.0
3325,loews-corporation,6,115.0,0.0023409192688189553,9999.0
3326,loews-corporation,7,51.0,0.0010381468061718844,9999.0
3327,loews-corporation,8,58.0,0.001180637544273908,9999.0
3328,loews-corporation,9,546.0,0.011114277571957822,98.0
3329,loews-corporation,10,80.0,0.0016284655783088385,9999.0
3330,loews-corporation,11,17.0,0.0003460489353906282,9999.0
3331,loreal,0,87.0,0.0030493147804142857,9999.0
3332,loreal,1,62.0,0.0021730749009848936,9999.0
3333,loreal,2,50.0,0.0017524797588587852,9999.0
3334,loreal,3,126.0,0.004416248992324139,9999.0
3335,loreal,4,416.0,0.01458063159370509,56.0
3336,loreal,5,272.0,0.009533489888191792,42.0
3337,loreal,6,346.0,0.012127159931302794,39.0
3338,loreal,7,128.0,0.00448634818267849,9999.0
3339,loreal,8,36.0,0.0012617854263783253,9999.0
3340,loreal,9,90.0,0.003154463565945813,9999.0
3341,loreal,10,89.0,0.003119413970768637,9999.0
3342,loreal,11,58.0,0.002032876520276191,9999.0
3343,loreal,12,31.0,0.0010865374504924468,9999.0
3344,loreal,13,305.0,0.01069012652903859,44.0
3345,loreal,14,63.0,0.002208124496162069,9999.0
3346,loreal,15,556.0,0.01948757491850969,56.0
3347,loreal,16,537.0,0.018821632610143357,21.0
3348,loreal,17,305.0,0.01069012652903859,44.0
3349,loreal,18,105.0,0.0036802074936034494,9999.0
3350,loreal,19,101.0,0.0035400091128947467,9999.0
3351,loreal,20,114.0,0.00399565385019803,9999.0
3352,loreal,21,9.0,0.0003154463565945813,9999.0
3353,loreal,22,106.0,0.003715257088780625,9999.0
3354,louis-vuitton,0,14394.0,0.2134341637010676,59.0
3355,louis-vuitton,1,171.0,0.0025355871886121,9999.0
3356,louis-vuitton,2,193.0,0.0028618030842230127,9999.0
3357,lowes,0,30419.0,0.4258932571684588,26.0
3358,lyondellbasell,0,877.0,0.01183951183951184,88.0
3359,lyondellbasell,1,855.0,0.011542511542511544,84.0
3360,lyondellbasell,2,756.0,0.010206010206010205,75.0
3361,lyondellbasell,3,860.0,0.011610011610011609,88.0
3362,mac,0,2024.0,0.08583545377438508,1.0
3363,mac,1,244.0,0.010347752332485156,23.0
3364,mac,2,57.0,0.0024173027989821878,9999.0
3365,mac,3,52.0,0.0022052586938083123,9999.0
3366,mac,4,57.0,0.0024173027989821878,9999.0
3367,mac,5,55.0,0.002332485156912638,9999.0
3368,mac,6,57.0,0.0024173027989821878,9999.0
3369,mac,7,90.0,0.0038167938931297713,9999.0
3370,mac,8,57.0,0.0024173027989821878,9999.0
3371,mac,9,61.0,0.002586938083121289,9999.0
3372,mac,10,45.0,0.0019083969465648852,9999.0
3373,mac,11,70.0,0.0029686174724342664,9999.0
3374,mac,12,60.0,0.002544529262086514,9999.0
3375,mac,13,61.0,0.002586938083121289,9999.0
3376,macys,0,1707.0,0.023036437246963564,92.0
3377,macys,1,992.0,0.01338731443994602,23.0
3378,macys,2,867.0,0.011700404858299596,23.0
3379,macys,3,630.0,0.008502024291497975,23.0
3380,macys,4,597.0,0.00805668016194332,23.0
3381,marathon-petroleum,0,9412.0,0.15195841002292615,82.0
3382,marathon-petroleum,1,5989.0,0.0966934676612096,1.0
3383,marathon-petroleum,2,114.0,0.0018405502276470016,9999.0
3384,markel-corporation,0,2789.0,0.025002465284314518,10.0
3385,markel-corporation,1,188.0,0.0016853580041058188,9999.0
3386,markel-corporation,2,3929.0,0.035222189351764695,20.0
3387,marriott,0,5100.0,0.32209170140204624,26.0
3388,marriott,1,142.0,0.00896804345080207,91.0
3389,marriott,2,22.0,0.0013894151825186306,9999.0
3390,mars,0,1773.0,0.024644167685977984,23.0
3391,mars,1,695.0,0.009660291337707105,23.0
3392,mars,2,648.0,0.009007005448682309,23.0
3393,mars,3,756.0,0.010508173023462693,23.0
3394,mars,4,4514.0,0.06274324474591349,94.0
3395,mars,5,1152.0,0.01601245413099077,32.0
3396,mars,6,1244.0,0.017291226509507394,28.0
3397,mars,7,1977.0,0.027479706438340933,64.0
3398,mars,8,554.0,0.007700433670632716,23.0
3399,mars,9,20963.0,0.291379406204826,26.0
3400,mars,10,37695.0,0.5239491826976538,66.0
3401,marshalls,0,2333.0,0.03210182318541452,94.0
3402,marshalls,1,989.0,0.013608531131750944,63.0
3403,marshalls,2,638.0,0.008778809769521844,75.0
3404,marshalls,3,954.0,0.013126934984520123,63.0
3405,marshalls,4,631.0,0.00868249054007568,75.0
3406,marshalls,5,630.0,0.0086687306501548,8.0
3407,marshalls,6,140.0,0.0019263845889232888,9999.0
3408,marshalls,7,152.0,0.002091503267973857,9999.0
3409,marshalls,8,67.0,0.0009219126246990024,9999.0
3410,masco,0,38894.0,0.14971265363311276,1.0
3411,massachusetts-mutual-life-insurance-company,0,1825.0,0.04672299027137737,28.0
3412,massachusetts-mutual-life-insurance-company,1,396.0,0.010138248847926268,28.0
3413,massachusetts-mutual-life-insurance-company,2,1083.0,0.02772657450076805,10.0
3414,massachusetts-mutual-life-insurance-company,3,509.0,0.013031233998975936,38.0
3415,massachusetts-mutual-life-insurance-company,4,166.0,0.004249871991807476,9999.0
3416,massachusetts-mutual-life-insurance-company,5,217.0,0.005555555555555557,43.0
3417,massachusetts-mutual-life-insurance-company,6,198.0,0.005069124423963134,43.0
3418,massachusetts-mutual-life-insurance-company,7,179.0,0.0045826932923707115,9999.0
3419,massachusetts-mutual-life-insurance-company,8,1105.0,0.028289810547875063,55.0
3420,massachusetts-mutual-life-insurance-company,9,1619.0,0.04144905273937532,25.0
3421,massachusetts-mutual-life-insurance-company,10,96.0,0.002457757296466974,9999.0
3422,massachusetts-mutual-life-insurance-company,11,52.0,0.0013312852022529444,9999.0
3423,massachusetts-mutual-life-insurance-company,12,130.0,0.0033282130056323605,9999.0
3424,mastercard,0,14029.0,0.1998148411907136,59.0
3425,mastercard,1,14092.0,0.20071214926648626,59.0
3426,mastercard,2,5116.0,0.07286711294687366,78.0
3427,mastercard,3,33458.0,0.4765418031619427,29.0
3428,mattel,0,31279.0,0.4454111783552866,61.0
3429,mattel,1,166.0,0.002363830544677821,9999.0
3430,mattel,2,50.0,0.000711997152011392,9999.0
3431,mattel,3,49.0,0.0006977572089711642,9999.0
3432,mattel,4,37.0,0.0005268778924884301,9999.0
3433,mattel,5,152.0,0.002164471342114632,9999.0
3434,max-factor,0,1674.0,0.02795031055900621,86.0
3435,max-factor,1,377.0,0.006294663728043813,42.0
3436,max-factor,2,339.0,0.005660188339010218,42.0
3437,max-factor,3,694.0,0.011587524210245108,52.0
3438,max-factor,4,416.0,0.006945835837841447,39.0
3439,max-factor,5,411.0,0.006862352234021239,39.0
3440,max-factor,6,511.0,0.008532024310425433,56.0
3441,max-factor,7,76.0,0.0012689507780671875,9999.0
3442,max-factor,8,644.0,0.010752688172043013,56.0
3443,maytag,0,2664.0,0.12039589641614318,1.0
3444,maytag,1,91.0,0.004112622587788674,9999.0
3445,maytag,2,105.0,0.004745333755140778,9999.0
3446,maytag,3,2001.0,0.09043250327653997,1.0
3447,maytag,4,75.0,0.0033895241108148413,9999.0
3448,maytag,5,89.0,0.004022235278166945,9999.0
3449,maytag,6,70.0,0.003163555836760519,9999.0
3450,maytag,7,8308.0,0.3754688841686627,26.0
3451,maytag,8,1.0,4.519365481086456e-05,9999.0
3452,maytag,9,1.0,4.519365481086456e-05,9999.0
3453,maytag,10,1.0,4.519365481086456e-05,9999.0
3454,maytag,11,1.0,4.519365481086456e-05,9999.0
3455,mccormick,0,14790.0,0.0244745177080334,8.0
3456,mccormick,1,133797.0,0.22140750816644655,6.0
3457,mccormick,2,17993.0,0.0297748476755,23.0
3458,mccormick,3,9291.0,0.015374762949651004,78.0
3459,mccormick,4,169127.0,0.2798716535771849,6.0
3460,mccormick,5,59691.0,0.0987767705551198,59.0
3461,mccormick,6,396.0,0.0006553014883286832,9999.0
3462,mccormick,7,363.0,0.0006006930309679598,9999.0
3463,mccormick,8,23.0,3.806043997868615e-05,9999.0
3464,mccormick,9,1233.0,0.0020403705432052188,9999.0
3465,mcdonalds,0,57436.0,0.68294887039239,85.0
3466,mcdonalds,1,5042.0,0.059952437574316286,94.0
3467,mcdonalds,2,62500.0,0.7431629013079667,85.0
3468,mckesson,0,3258.0,0.053851239669421486,52.0
3469,mckesson,1,2859.0,0.04725619834710744,99.0
3470,mckesson,2,385.0,0.006363636363636364,25.0
3471,mckinsey,0,152.0,0.008756769213042977,38.0
3472,mckinsey,1,135.0,0.007777393708952644,42.0
3473,mckinsey,2,112.0,0.0064523562622421935,51.0
3474,mckinsey,3,68.0,0.003917502016361332,9999.0
3475,mckinsey,4,133.0,0.007662173061412605,67.0
3476,mckinsey,5,209.0,0.012040557667934094,38.0
3477,mckinsey,6,347.0,0.0199907823481968,25.0
3478,mckinsey,7,10.0,0.0005761032377001959,9999.0
3479,mckinsey,8,163.0,0.009390482774513194,94.0
3480,mckinsey,9,173.0,0.009966586012213388,67.0
3481,mclane-company,0,2797.0,0.038703160458294125,41.0
3482,mclane-company,1,2668.0,0.03691813804173355,92.0
3483,mclane-company,2,1979.0,0.027384181103669674,52.0
3484,mclane-company,3,1299.0,0.017974760613272817,39.0
3485,mclane-company,4,794.0,0.010986882160845741,44.0
3486,mclane-company,5,1590.0,0.02200143908783971,62.0
3487,mclane-company,6,1354.0,0.018735816682349037,73.0
3488,mclane-company,7,751.0,0.01039187468865888,9.0
3489,mclane-company,8,1852.0,0.02562683345325732,62.0
3490,mclane-company,9,1695.0,0.023454364310621572,73.0
3491,mclane-company,10,66.0,0.0009132672828914595,9999.0
3492,medtronic,0,145.0,0.0031089193825042877,9999.0
3493,medtronic,1,2692.0,0.05771869639794167,52.0
3494,medtronic,2,2594.0,0.05561749571183534,79.0
3495,medtronic,3,1352.0,0.028987993138936536,49.0
3496,mercedes-benz,0,191.0,0.0038322632423756025,9999.0
3497,mercedes-benz,1,65.0,0.0013041733547351525,9999.0
3498,mercedes-benz,2,111.0,0.002227126805778491,9999.0
3499,mercedes-benz,3,43.0,0.000862760834670947,9999.0
3500,mercedes-benz,4,44.0,0.000882825040128411,9999.0
3501,mercedes-benz,5,117.0,0.002347512038523275,9999.0
3502,mercedes-benz,6,248.0,0.004975922953451044,9999.0
3503,mercedes-benz,7,73.0,0.0014646869983948635,9999.0
3504,mercedes-benz,8,165.0,0.003310593900481541,9999.0
3505,mercedes-benz,9,72.0,0.0014446227929373998,9999.0
3506,mercedes-benz,10,74.0,0.0014847512038523275,9999.0
3507,mercedes-benz,11,74.0,0.0014847512038523275,9999.0
3508,mercedes-benz,12,56.0,0.0011235955056179776,9999.0
3509,mercedes-benz,13,74.0,0.0014847512038523275,9999.0
3510,mercedes-benz,14,68.0,0.0013643659711075444,9999.0
3511,mercedes-benz,15,275.0,0.005517656500802568,23.0
3512,mercedes-benz,16,334.0,0.006701444622792937,23.0
3513,mercedes-benz,17,2007.0,0.04026886035313002,77.0
3514,mercedes-benz,18,323.0,0.006480738362760835,38.0
3515,mercedes-benz,19,146.0,0.002929373996789727,9999.0
3516,mercedes-benz,20,117.0,0.002347512038523275,9999.0
3517,mercedes-benz,21,146.0,0.002929373996789727,9999.0
3518,mercedes-benz,22,147.0,0.002949438202247191,9999.0
3519,mercedes-benz,23,145.0,0.0029093097913322637,9999.0
3520,mercedes-benz,24,176.0,0.003531300160513644,9999.0
3521,mercedes-benz,25,27.0,0.0005417335473515249,9999.0
3522,merck,0,24323.0,0.106848532771042,12.0
3523,merck,1,9936.0,0.043647865050079074,52.0
3524,merck,2,6699.0,0.029428044280442805,95.0
3525,merck,3,3410.0,0.014979792655069409,72.0
3526,metlife,0,593.0,0.04173704954954955,69.0
3527,metlife,1,199.0,0.014006193693693693,52.0
3528,metlife,2,104.0,0.0073198198198198205,88.0
3529,metlife,3,42.0,0.002956081081081081,9999.0
3530,metlife,4,34.0,0.002393018018018018,9999.0
3531,metlife,5,1066.0,0.07502815315315316,10.0
3532,metlife,6,370.0,0.026041666666666668,37.0
3533,metlife,7,379.0,0.02667511261261261,11.0
3534,metlife,8,210.0,0.014780405405405404,49.0
3535,mgm-resorts-international,0,220.0,0.0032546304515060067,9999.0
3536,mgm-resorts-international,1,770.0,0.01139120658027102,35.0
3537,mgm-resorts-international,2,656.0,0.009704716255399728,52.0
3538,mgm-resorts-international,3,480.0,0.007101011894194924,30.0
3539,mgm-resorts-international,4,655.0,0.009689922480620157,52.0
3540,mgm-resorts-international,5,580.0,0.008580389372152199,56.0
3541,mgm-resorts-international,6,582.0,0.008609976921711344,56.0
3542,mgm-resorts-international,7,356.0,0.0052665838215279,70.0
3543,mgm-resorts-international,8,807.0,0.011938576247115213,78.0
3544,mgm-resorts-international,9,353.0,0.005222202497189183,72.0
3545,mgm-resorts-international,10,198.0,0.002929167406355406,9999.0
3546,mgm-resorts-international,11,182.0,0.0026924670098822413,9999.0
3547,mgm-resorts-international,12,79.0,0.0011687082075862475,9999.0
3548,mgm-resorts-international,13,121.0,0.0017900467483283036,9999.0
3549,mgm-resorts-international,14,1705.0,0.02522338599917155,35.0
3550,mgm-resorts-international,15,64.0,0.0009468015858926565,9999.0
3551,mgm-resorts-international,16,120.0,0.001775252973548731,9999.0
3552,mgm-resorts-international,17,39.0,0.0005769572164033374,9999.0
3553,michael-kors,0,5159.0,0.10725571725571724,77.0
3554,michaels,0,2621.0,0.036410869082018224,23.0
3555,michaels,1,2373.0,0.03296565903534119,23.0
3556,michaels,2,2038.0,0.02831184707712825,94.0
3557,michaels,3,555.0,0.007710046677039342,42.0
3558,michaels,4,103.0,0.0014308735274505447,9999.0
3559,michaels,5,12.0,0.00016670371193598578,9999.0
3560,michaels,6,12.0,0.00016670371193598578,9999.0
3561,michaels,7,186.0,0.00258390753500778,9999.0
3562,michaels,8,106.0,0.001472549455434541,9999.0
3563,michaels,9,103.0,0.0014308735274505447,9999.0
3564,michaels,10,104.0,0.00144476550344521,9999.0
3565,michaels,11,102.0,0.0014169815514558789,9999.0
