"","name","feat","area","frac","ftype","style","family","ver"
"2566","liberty-interactive-corporation",17,851,0.0118046885837148,"sans","humanist","gillsans","orig"
"2567","liberty-interactive-corporation",18,162,0.00224719101123596,"sans","geom","futura","light"
"2568","liberty-interactive-corporation",19,159,0.00220557636287973,"sans","geom","futura","light"
"2569","liberty-interactive-corporation",20,205,0.00284366763767513,"sans","geom","comfortaa","light"
"2570","liberty-interactive-corporation",21,144,0.00199750312109863,"sans","geom","futura","light"
"2571","liberty-interactive-corporation",22,200,0.00277430989041476,"sans","geom","comfortaa","light"
"2572","liberty-interactive-corporation",23,202,0.00280205298931891,"sans","geom","comfortaa","light"
"2573","liberty-interactive-corporation",24,230,0.00319045637397697,"sans","humanist","gillsans","light"
"2574","liberty-mutual-holding-company",0,72,0.00197195442594216,"sans","geom-square","eurostile","co"
"2575","liberty-mutual-holding-company",1,94,0.00257449605609115,"serif","didone","bodoni","cb"
"2576","liberty-mutual-holding-company",2,64,0.00175284837861525,"serif","slab","rockwell","co"
"2577","liberty-mutual-holding-company",3,69,0.00188978965819457,"serif","transitional","times","orig"
"2578","liberty-mutual-holding-company",4,47,0.00128724802804557,"serif","transitional","times","cb"
"2579","liberty-mutual-holding-company",5,52,0.00142418930762489,"serif","transitional","times","co"
"2580","liberty-mutual-holding-company",6,51,0.00139680105170903,"serif","transitional","times","co"
"2581","liberty-mutual-holding-company",7,62,0.00169807186678352,"sans","geom","bauhaus","bold"
"2582","liberty-mutual-holding-company",8,63,0.00172546012269939,"sans","geom","bauhaus","bold"
"2583","liberty-mutual-holding-company",9,55,0.00150635407537248,"sans","geom","comfortaa","bold"
"2584","liberty-mutual-holding-company",10,222,0.00608019281332165,"serif","transitional","times","bold"
"2585","liberty-mutual-holding-company",11,178,0.00487510955302366,"serif","transitional","times","cb"
"2586","liberty-mutual-holding-company",12,87,0.0023827782646801,"serif","transitional","times","bold"
"2587","liberty-mutual-holding-company",13,178,0.00487510955302366,"serif","oldstyle","centaur","bold"
"2588","liberty-mutual-holding-company",14,79,0.0021636722173532,"sans","humanist","gillsans","cb"
"2589","liberty-mutual-holding-company",15,95,0.00260188431200701,"sans","geom-square","eurostile","bold"
"2590","lifepoint-health",0,466,0.006266978670755,"sans","geom","futura","orig"
"2591","lifepoint-health",1,327,0.00439764383119503,"sans","humanist","gillsans","light"
"2592","lifepoint-health",2,234,0.00314693778746066,"sans","grotesque","helvetica","light"
"2593","lifepoint-health",3,352,0.00473385513327416,"sans","geom","futura","light"
"2594","lifepoint-health",4,244,0.00328142230829232,"sans","geom","futura","orig"
"2595","lifepoint-health",5,295,0.00396729336453374,"sans","grotesque","helvetica","light"
"2596","lifepoint-health",6,195,0.00262244815621722,"sans","geom","futura","orig"
"2597","lifepoint-health",7,213,0.00286452029371419,"serif","oldstyle","centaur","orig"
"2598","lifepoint-health",8,166,0.00223244304580543,"sans","geom-square","eurostile","co"
"2599","lifepoint-health",9,154,0.00207106162080744,"serif","transitional","americana","orig"
"2600","lifepoint-health",10,742,0.0099787514457086,"serif","oldstyle","centaur","orig"
"2601","lifepoint-health",11,475,0.00638801473950348,"callig","glyphic","trajan","bold"
"2602","lifepoint-health",12,330,0.00443798918744453,"callig","glyphic","trajan","bold"
"2603","lifepoint-health",13,473,0.00636111783533715,"serif","oldstyle","centaur","bold"
"2604","lincoln",0,32,0.00222965440356745,"sans","humanist","gillsans","light"
"2605","lincoln",1,72,0.00501672240802676,"callig","glyphic","trajan","orig"
"2606","lincoln",2,21,0.00146321070234114,"sans","geom","futura","orig"
"2607","lincoln",3,72,0.00501672240802676,"sans","geom","futura","light"
"2608","lincoln",4,33,0.00229933110367893,"sans","geom","futura","bold"
"2609","lincoln",5,36,0.00250836120401338,"sans","geom-square","eurostile","bold"
"2610","lincoln",6,18,0.00125418060200669,"sans","humanist","gillsans","cb"
"2611","lincoln",7,211,0.0147017837235229,"callig","casual","nadianne","bold"
"2612","linkedin",0,1620,0.022525654217303,"sans","humanist","gillsans","cb"
"2613","linkedin",1,2175,0.0302427764954532,"sans","geom-square","eurostile","bold"
"2614","linkedin",2,2423,0.0336911482521761,"sans","humanist","gillsans","bold"
"2615","linkedin",3,1832,0.0254734558803081,"sans","geom","comfortaa","bold"
"2616","linkedin",4,1835,0.0255151700547846,"sans","humanist","gillsans","bold"
"2617","linkedin",5,800,0.0111237798603966,"sans","grotesque","helvetica","bold"
"2618","listerine",0,1346,0.0285465843778499,"sans","geom-square","eurostile","cb"
"2619","listerine",1,1008,0.0213781255964879,"sans","humanist","gillsans","bold"
"2620","listerine",2,1768,0.0374965536255859,"sans","geom","futura","bold"
"2621","listerine",3,1008,0.0213781255964879,"sans","humanist","gillsans","bold"
"2622","listerine",4,2576,0.054632987635469,"sans","geom","bauhaus","bold"
"2623","listerine",5,1764,0.0374117197938538,"sans","geom","futura","bold"
"2624","lithia-motors",0,2086,0.0287051052704004,"sans","geom","futura","bold"
"2625","lithia-motors",1,1637,0.0225264896105683,"sans","humanist","gillsans","bold"
"2626","lithia-motors",2,2262,0.0311270125223614,"sans","geom","futura","bold"
"2627","lithia-motors",3,3540,0.0487133617723958,"sans","humanist","gillsans","cb"
"2628","lithia-motors",4,1637,0.0225264896105683,"sans","humanist","gillsans","bold"
"2629","lithia-motors",5,2994,0.0411999449566534,"sans","humanist","gillsans","cb"
"2630","lithia-motors",6,620,0.00853171872849869,"callig","glyphic","copperplate-gothic","orig"
"2631","lithia-motors",7,465,0.00639878904637402,"callig","glyphic","copperplate-gothic","orig"
"2632","lithia-motors",8,274,0.00377046924453007,"sans","geom-square","eurostile","co"
"2633","lithia-motors",9,468,0.00644007155635063,"callig","glyphic","copperplate-gothic","orig"
"2634","lithia-motors",10,402,0.00553185633686528,"callig","glyphic","copperplate-gothic","orig"
"2635","lithia-motors",11,516,0.00710059171597633,"sans","geom-square","eurostile","co"
"2636","lithia-motors",12,379,0.0052153570937113,"sans","geom-square","eurostile","co"
"2637","lithia-motors",13,210,0.00288977569836246,"sans","humanist","gillsans","co"
"2638","live-nation-entertainment",0,51,0.00237099023709902,"sans","geom","comfortaa","orig"
"2639","live-nation-entertainment",1,58,0.00269642026964203,"sans","geom","comfortaa","bold"
"2640","live-nation-entertainment",2,26,0.00120874012087401,"sans","geom-square","eurostile","co"
"2641","live-nation-entertainment",3,42,0.00195258019525802,"sans","geom","futura","light"
"2642","live-nation-entertainment",4,42,0.00195258019525802,"callig","glyphic","trajan","orig"
"2643","live-nation-entertainment",5,78,0.00362622036262204,"callig","glyphic","copperplate-gothic","bold"
"2644","live-nation-entertainment",6,21,0.00097629009762901,"sans","geom-square","eurostile","bold"
"2645","live-nation-entertainment",7,15,0.000697350069735007,"sans","humanist","gillsans","cb"
"2646","lkq-corporation",0,32,0.00101233786776337,"sans","grotesque","helvetica","bi"
"2647","lkq-corporation",1,32,0.00101233786776337,"callig","casual","nadianne","bold"
"2648","lockheed-martin",0,1123,0.0038542192203014,"sans","grotesque","helvetica","bi"
"2649","lockheed-martin",1,951,0.00326390247418222,"sans","grotesque","helvetica","bi"
"2650","lockheed-martin",2,703,0.00241274809605689,"sans","grotesque","helvetica","bi"
"2651","lockheed-martin",3,1130,0.00387824373903881,"sans","grotesque","helvetica","bi"
"2652","lockheed-martin",4,1199,0.00411505685230756,"sans","grotesque","helvetica","bi"
"2653","lockheed-martin",5,964,0.0033085194375517,"sans","grotesque","helvetica","bi"
"2654","lockheed-martin",6,963,0.00330508736344635,"sans","grotesque","helvetica","bi"
"2655","lockheed-martin",7,1154,0.00396061351756707,"sans","grotesque","helvetica","bi"
"2656","lockheed-martin",8,1640,0.0056286015327643,"sans","geom-square","eurostile","bi"
"2657","lockheed-martin",9,1161,0.00398463803630448,"sans","grotesque","helvetica","bi"
"2658","lockheed-martin",10,751,0.00257748765311341,"sans","grotesque","helvetica","bi"
"2659","lockheed-martin",11,566,0.00194255394362475,"sans","geom","futura","bi"
"2660","lockheed-martin",12,1254,0.00430382092810148,"sans","geom-square","eurostile","bi"
"2661","loews-corporation",0,271,0.00551642714652119,"sans","humanist","gillsans","light"
"2662","loews-corporation",1,234,0.00476326181655335,"sans","humanist","gillsans","orig"
"2663","loews-corporation",2,385,0.00783699059561128,"sans","geom","futura","light"
"2664","loews-corporation",3,324,0.0065952855921508,"sans","humanist","gillsans","light"
"2665","loews-corporation",4,487,0.00991328420795505,"sans","geom","futura","light"
"2666","loews-corporation",5,755,0.0153686438952897,"sans","humanist","gillsans","bold"
"2667","loews-corporation",6,596,0.0121320685584008,"sans","geom","bauhaus","orig"
"2668","loews-corporation",7,70,0.00142490738102023,"sans","geom","bauhaus","orig"
"2669","loews-corporation",8,85,0.00173024467695314,"sans","geom","comfortaa","orig"
"2670","loews-corporation",9,44,0.000895656068069861,"sans","geom","bauhaus","orig"
"2671","loews-corporation",10,62,0.00126206082318935,"sans","humanist","gillsans","orig"
"2672","loews-corporation",11,38,0.000773521149696698,"sans","geom","bauhaus","orig"
"2673","loews-corporation",12,72,0.00146561902047795,"sans","humanist","gillsans","orig"
"2674","loews-corporation",13,81,0.0016488213980377,"serif","slab","rockwell","orig"
"2675","loews-corporation",14,69,0.00140455156129137,"sans","geom","futura","orig"
"2676","loews-corporation",15,56,0.00113992590481619,"sans","humanist","gillsans","cb"
"2677","loreal",0,420,0.0147208299744138,"serif","transitional","americana","orig"
"2678","loreal",1,682,0.0239038239108338,"sans","geom","futura","light"
"2679","loreal",2,30,0.00105148785531527,"sans","humanist","gillsans","bold"
"2680","louis-vuitton",0,189,0.00280249110320285,"sans","geom","futura","orig"
"2681","louis-vuitton",1,104,0.00154211150652432,"sans","humanist","gillsans","co"
"2682","louis-vuitton",2,203,0.00301008303677343,"sans","geom","futura","orig"
"2683","louis-vuitton",3,170,0.00252075919335706,"sans","geom","bauhaus","orig"
"2684","louis-vuitton",4,88,0.00130486358244365,"sans","humanist","gillsans","co"
"2685","louis-vuitton",5,146,0.00216488730723606,"sans","geom","futura","orig"
"2686","louis-vuitton",6,143,0.00212040332147094,"sans","geom","futura","orig"
"2687","louis-vuitton",7,167,0.00247627520759193,"sans","geom","bauhaus","orig"
"2688","louis-vuitton",8,88,0.00130486358244365,"sans","humanist","gillsans","co"
"2689","louis-vuitton",9,205,0.00303973902728351,"sans","geom","futura","light"
"2690","lowes",0,390,0.00546034946236559,"sans","grotesque","helvetica","bold"
"2691","lyondellbasell",0,459,0.0061965061965062,"sans","geom","comfortaa","light"
"2692","lyondellbasell",1,1028,0.0138780138780139,"serif","transitional","times","co"
"2693","lyondellbasell",2,459,0.0061965061965062,"sans","geom","comfortaa","light"
"2694","lyondellbasell",3,520,0.00702000702000702,"sans","geom","comfortaa","orig"
"2695","lyondellbasell",4,1028,0.0138780138780139,"sans","geom-square","eurostile","co"
"2696","lyondellbasell",5,459,0.0061965061965062,"sans","grotesque","helvetica","light"
"2697","lyondellbasell",6,459,0.0061965061965062,"sans","grotesque","helvetica","light"
"2698","lyondellbasell",7,795,0.0107325107325107,"sans","grotesque","helvetica","orig"
"2699","lyondellbasell",8,776,0.0104760104760105,"sans","geom-square","eurostile","co"
"2700","lyondellbasell",9,739,0.00997650997650998,"sans","geom-square","eurostile","co"
"2701","lyondellbasell",10,214,0.00288900288900289,"sans","humanist","gillsans","cb"
"2702","lyondellbasell",11,241,0.00325350325350325,"sans","geom","futura","orig"
"2703","lyondellbasell",12,214,0.00288900288900289,"sans","humanist","gillsans","cb"
"2704","lyondellbasell",13,215,0.0029025029025029,"sans","humanist","gillsans","cb"
"2705","lyondellbasell",14,241,0.00325350325350325,"sans","geom","futura","orig"
"2706","lyondellbasell",15,214,0.00288900288900289,"sans","humanist","gillsans","cb"
"2707","lyondellbasell",16,214,0.00288900288900289,"sans","humanist","gillsans","cb"
"2708","mac",0,83,0.00351993214588634,"sans","geom","futura","light"
"2709","macys",0,494,0.00666666666666667,"sans","geom","futura","light"
"2710","macys",1,91,0.0012280701754386,"sans","geom","futura","li"
"2711","marathon-petroleum",0,505,0.00815331460492751,"sans","geom","bauhaus","bold"
"2712","marathon-petroleum",1,316,0.005101876069618,"sans","humanist","gillsans","cb"
"2713","marathon-petroleum",2,309,0.00498885982756951,"sans","geom","futura","cb"
"2714","marathon-petroleum",3,314,0.00506958571474701,"sans","humanist","gillsans","cb"
"2715","marathon-petroleum",4,212,0.003422777616326,"sans","geom-square","eurostile","cb"
"2716","marathon-petroleum",5,346,0.00558623139268301,"sans","grotesque","helvetica","cb"
"2717","marathon-petroleum",6,327,0.0052794730214085,"sans","humanist","gillsans","cb"
"2718","marathon-petroleum",7,383,0.00618360295779651,"sans","humanist","gillsans","cb"
"2719","marathon-petroleum",8,379,0.00611902224805451,"sans","humanist","gillsans","cb"
"2720","marathon-petroleum",9,394,0.00636119990958701,"sans","humanist","gillsans","cb"
"2721","markel-corporation",0,18577,0.166536678948265,"sans","humanist","gillsans","cb"
"2722","markel-corporation",1,15598,0.139830926319375,"sans","humanist","gillsans","cb"
"2723","markel-corporation",2,12973,0.116298666953536,"sans","grotesque","helvetica","bold"
"2724","markel-corporation",3,1772,0.0158853956557208,"sans","humanist","gillsans","cb"
"2725","markel-corporation",4,1915,0.0171673434992694,"sans","humanist","gillsans","cb"
"2726","markel-corporation",5,1429,0.0128105137652511,"sans","geom-square","eurostile","cb"
"2727","markel-corporation",6,1065,0.00954737379985477,"sans","geom-square","eurostile","cb"
"2728","markel-corporation",7,1784,0.0159929716985361,"sans","humanist","gillsans","cb"
"2729","marriott",0,47,0.00296829607174435,"sans","geom","futura","bold"
"2730","marshalls",0,1455,0.0200206398348813,"sans","humanist","gillsans","cb"
"2731","marshalls",1,816,0.0112280701754386,"sans","humanist","gillsans","co"
"2732","marshalls",2,816,0.0112280701754386,"sans","humanist","gillsans","co"
"2733","masco",0,9063,0.0348857350716538,"serif","oldstyle","centaur","orig"
"2734","masco",1,14809,0.0570035143634691,"serif","transitional","americana","orig"
"2735","massachusetts-mutual-life-insurance-company",0,161,0.00412186379928315,"serif","transitional","americana","orig"
"2736","massachusetts-mutual-life-insurance-company",1,535,0.0136968766001024,"serif","slab","rockwell","light"
"2737","massachusetts-mutual-life-insurance-company",2,145,0.00371223758320533,"sans","geom","comfortaa","light"
"2738","massachusetts-mutual-life-insurance-company",3,139,0.00355862775217614,"serif","transitional","times","co"
"2739","massachusetts-mutual-life-insurance-company",4,143,0.0036610343061956,"serif","oldstyle","bembo","orig"
"2740","massachusetts-mutual-life-insurance-company",5,807,0.0206605222734255,"serif","transitional","times","orig"
"2741","massachusetts-mutual-life-insurance-company",6,356,0.0091141833077317,"serif","transitional","times","co"
"2742","massachusetts-mutual-life-insurance-company",7,90,0.00230414746543779,"sans","grotesque","helvetica","cb"
"2743","massachusetts-mutual-life-insurance-company",8,98,0.0025089605734767,"sans","humanist","gillsans","cb"
"2744","massachusetts-mutual-life-insurance-company",9,72,0.00184331797235023,"sans","geom","futura","bold"
"2745","massachusetts-mutual-life-insurance-company",10,51,0.00130568356374808,"sans","geom","futura","cb"
"2746","massachusetts-mutual-life-insurance-company",11,92,0.00235535074244752,"sans","humanist","gillsans","cb"
"2747","massachusetts-mutual-life-insurance-company",12,116,0.00296979006656426,"sans","geom-square","eurostile","cb"
"2748","massachusetts-mutual-life-insurance-company",13,39,0.000998463901689708,"sans","geom","futura","orig"
"2749","massachusetts-mutual-life-insurance-company",14,93,0.00238095238095238,"sans","humanist","gillsans","cb"
"2750","massachusetts-mutual-life-insurance-company",15,51,0.00130568356374808,"sans","geom","bauhaus","bold"
"2751","massachusetts-mutual-life-insurance-company",16,88,0.00225294418842806,"sans","geom-square","eurostile","cb"
"2752","massachusetts-mutual-life-insurance-company",17,92,0.00235535074244752,"sans","geom","futura","cb"
"2753","massachusetts-mutual-life-insurance-company",18,73,0.00186891961085509,"sans","grotesque","helvetica","cb"
"2754","mastercard",0,354,0.00504201680672269,"sans","geom","comfortaa","bold"
"2755","mastercard",1,245,0.00348953140578265,"sans","humanist","gillsans","cb"
"2756","mastercard",2,432,0.00615296966244125,"sans","humanist","gillsans","orig"
"2757","mastercard",3,306,0.00435835351089588,"sans","geom","futura","orig"
"2758","mastercard",4,261,0.00371741917105825,"sans","humanist","gillsans","bold"
"2759","mastercard",5,303,0.00431562455490671,"sans","geom","comfortaa","bold"
"2760","mastercard",6,144,0.00205098988748042,"sans","grotesque","helvetica","orig"
"2761","mastercard",7,208,0.00296254094858282,"sans","humanist","gillsans","orig"
"2762","mastercard",8,307,0.00437259649622561,"sans","geom","futura","orig"
"2763","mastercard",9,143,0.00203674690215069,"sans","grotesque","helvetica","orig"
"2764","max-factor",0,321,0.00535964736525746,"serif","transitional","americana","orig"
"2765","max-factor",1,402,0.00671208174714486,"sans","humanist","gillsans","orig"
"2766","maytag",0,87,0.00393184796854522,"sans","geom","futura","light"
"2767","mccormick",0,18762,0.0310473902121787,"serif","transitional","americana","orig"
"2768","mccormick",1,19892,0.0329173161763489,"sans","geom","futura","co"
"2769","mccormick",2,603,0.000997845448136859,"sans","geom","comfortaa","orig"
"2770","mckesson",0,1161,0.0191900826446281,"sans","humanist","gillsans","bold"
"2771","mckesson",1,2016,0.0333223140495868,"sans","humanist","gillsans","orig"
"2772","mckesson",2,2015,0.0333057851239669,"sans","humanist","gillsans","orig"
"2773","mckesson",3,2554,0.0422148760330579,"serif","slab","rockwell","orig"
"2774","mckesson",4,2353,0.0388925619834711,"sans","geom","futura","bold"
"2775","mckesson",5,2127,0.0351570247933884,"sans","humanist","gillsans","bold"
"2776","mckinsey",0,81,0.00466643622537159,"serif","transitional","times","orig"
"2777","mckinsey",1,46,0.0026500748934209,"serif","oldstyle","centaur","orig"
"2778","mckinsey",2,50,0.00288051618850098,"serif","oldstyle","centaur","bold"
"2779","mckinsey",3,62,0.00357184007374121,"sans","humanist","gillsans","italic"
"2780","mckinsey",4,63,0.00362945039751123,"serif","oldstyle","bembo","orig"
"2781","mckinsey",5,108,0.00622191496716212,"serif","oldstyle","centaur","orig"
"2782","mckinsey",6,81,0.00466643622537159,"sans","grotesque","helvetica","orig"
"2783","mckinsey",7,56,0.0032261781311211,"serif","transitional","times","orig"
"2784","mckinsey",8,59,0.00339900910243116,"serif","transitional","times","orig"
"2785","mckinsey",9,117,0.00674040788109229,"serif","oldstyle","bembo","orig"
"2786","mckinsey",10,69,0.00397511234013135,"sans","humanist","gillsans","orig"
"2787","mckinsey",11,82,0.00472404654914161,"sans","grotesque","helvetica","orig"
"2788","mckinsey",12,129,0.00743173176633253,"serif","transitional","times","bold"
"2789","medtronic",0,1262,0.0270583190394511,"serif","slab","rockwell","orig"
"2790","medtronic",1,1150,0.0246569468267581,"sans","geom","futura","orig"
"2791","medtronic",2,886,0.0189965694682676,"sans","humanist","gillsans","orig"
"2792","medtronic",3,704,0.0150943396226415,"sans","geom","bauhaus","orig"
"2793","medtronic",4,561,0.0120283018867925,"sans","geom-square","eurostile","cb"
"2794","mercedes-benz",0,72,0.0014446227929374,"sans","geom","futura","light"
"2795","mercedes-benz",1,89,0.00178571428571429,"serif","transitional","times","co"
"2796","mercedes-benz",2,65,0.00130417335473515,"sans","grotesque","helvetica","light"
"2797","mercedes-benz",3,57,0.00114365971107544,"serif","slab","rockwell","co"
"2798","mercedes-benz",4,49,0.00098314606741573,"sans","humanist","gillsans","co"
"2799","mercedes-benz",5,121,0.00242776886035313,"sans","geom-square","eurostile","co"
"2800","mercedes-benz",6,44,0.000882825040128411,"sans","geom","comfortaa","bold"
"2801","mercedes-benz",7,89,0.00178571428571429,"sans","geom","comfortaa","light"
"2802","mercedes-benz",8,204,0.00409309791332263,"serif","transitional","times","orig"
"2803","mercedes-benz",9,111,0.00222712680577849,"serif","transitional","times","co"
"2804","mercedes-benz",10,132,0.00264847512038523,"serif","oldstyle","centaur","orig"
"2805","mercedes-benz",11,129,0.00258828250401284,"callig","glyphic","trajan","bold"
"2806","merck",0,5185,0.0227771920576349,"sans","geom","futura","orig"
"2807","merck",1,5473,0.0240423475663328,"sans","humanist","gillsans","cb"
"2808","merck",2,2923,0.0128404498330698,"sans","humanist","gillsans","co"
"2809","metlife",0,382,0.0268862612612613,"sans","grotesque","helvetica","bold"
"2810","metlife",1,33,0.00232263513513514,"sans","geom","comfortaa","light"
"2811","metlife",2,32,0.00225225225225225,"sans","geom","futura","light"
"2812","metlife",3,97,0.00682713963963964,"sans","humanist","gillsans","orig"
"2813","metlife",4,86,0.00605292792792793,"serif","transitional","times","orig"
"2814","metlife",5,82,0.0057713963963964,"sans","humanist","gillsans","orig"
"2815","metlife",6,98,0.00689752252252252,"sans","geom","comfortaa","orig"
"2816","metlife",7,39,0.00274493243243243,"sans","geom","futura","orig"
"2817","metlife",8,32,0.00225225225225225,"sans","geom","futura","light"
"2818","metlife",9,29,0.0020411036036036,"sans","geom","comfortaa","light"
"2819","metlife",10,183,0.0128800675675676,"sans","geom","bauhaus","bold"
"2820","metlife",11,189,0.0133023648648649,"sans","geom-square","eurostile","bold"
"2821","mgm-resorts-international",0,2712,0.0401207172022013,"serif","clarendon","clarendon","bold"
"2822","mgm-resorts-international",1,520,0.00769276288537783,"sans","humanist","gillsans","bold"
"2823","mgm-resorts-international",2,468,0.00692348659684005,"sans","geom","comfortaa","orig"
"2824","mgm-resorts-international",3,549,0.00812178235398544,"serif","slab","rockwell","orig"
"2825","mgm-resorts-international",4,342,0.00505947097461388,"sans","geom","comfortaa","bold"
"2826","mgm-resorts-international",5,480,0.00710101189419492,"sans","geom","comfortaa","orig"
"2827","mgm-resorts-international",6,134,0.00198236582046275,"sans","geom-square","eurostile","orig"
"2828","mgm-resorts-international",7,180,0.0026628794603231,"sans","grotesque","helvetica","orig"
"2829","mgm-resorts-international",8,126,0.00186401562222617,"callig","glyphic","copperplate-gothic","orig"
"2830","mgm-resorts-international",9,155,0.00229303509083378,"sans","grotesque","helvetica","orig"
"2831","mgm-resorts-international",10,169,0.0025001479377478,"sans","grotesque","helvetica","orig"
"2832","mgm-resorts-international",11,76,0.00112432688324753,"sans","humanist","gillsans","co"
"2833","mgm-resorts-international",12,75,0.00110953310846796,"sans","humanist","gillsans","co"
"2834","mgm-resorts-international",13,111,0.00164210900053258,"sans","grotesque","helvetica","orig"
"2835","michael-kors",0,113,0.00234927234927235,"sans","grotesque","helvetica","light"
"2836","michael-kors",1,141,0.00293139293139293,"serif","slab","rockwell","light"
"2837","michael-kors",2,129,0.00268191268191268,"sans","grotesque","helvetica","light"
"2838","michael-kors",3,186,0.00386694386694387,"sans","geom-square","eurostile","co"
"2839","michael-kors",4,147,0.00305613305613306,"sans","grotesque","helvetica","light"
"2840","michael-kors",5,114,0.00237006237006237,"sans","grotesque","helvetica","light"
"2841","michael-kors",6,119,0.00247401247401247,"sans","grotesque","helvetica","light"
"2842","michael-kors",7,121,0.00251559251559252,"sans","grotesque","helvetica","light"
"2843","michael-kors",8,136,0.00282744282744283,"sans","grotesque","helvetica","light"
"2844","michael-kors",9,279,0.0058004158004158,"sans","geom-square","eurostile","co"
"2845","michael-kors",10,87,0.00180873180873181,"sans","geom","comfortaa","orig"
"2846","michael-kors",11,178,0.0037006237006237,"sans","grotesque","helvetica","orig"
"2847","michael-kors",12,174,0.00361746361746362,"callig","glyphic","copperplate-gothic","orig"
"2848","michael-kors",13,216,0.00449064449064449,"sans","grotesque","helvetica","orig"
"2849","michael-kors",14,99,0.00205821205821206,"sans","geom-square","eurostile","orig"
"2850","michael-kors",15,200,0.00415800415800416,"sans","grotesque","helvetica","orig"
"2851","michael-kors",16,215,0.00446985446985447,"sans","grotesque","helvetica","orig"
"2852","michael-kors",17,217,0.00451143451143451,"sans","grotesque","helvetica","orig"
"2853","michael-kors",18,203,0.00422037422037422,"sans","grotesque","helvetica","orig"
"2854","michaels",0,138,0.00191709268726384,"sans","grotesque","helvetica","orig"
"2855","michaels",1,109,0.00151422538341854,"sans","humanist","gillsans","orig"
"2856","michaels",2,208,0.00288953100689042,"sans","geom","comfortaa","bold"
"2857","michaels",3,110,0.0015281173594132,"sans","humanist","gillsans","italic"
"2858","michaels",4,154,0.00213936430317848,"callig","glyphic","copperplate-gothic","bold"
"2859","michaels",5,77,0.00106968215158924,"sans","geom-square","eurostile","cb"
"2860","michaels",6,54,0.000750166703711936,"sans","grotesque","helvetica","cb"
"2861","michaels",7,54,0.000750166703711936,"sans","geom","bauhaus","orig"
"2862","michaels",8,50,0.000694598799733274,"sans","geom","futura","cb"
"2863","michaels",9,86,0.00119470993554123,"sans","geom","futura","bold"
"2864","michaels",10,50,0.000694598799733274,"sans","geom","futura","cb"
"2865","michaels",11,140,0.00194487663925317,"sans","humanist","gillsans","bold"
"2866","michaels",12,129,0.00179206490331185,"sans","humanist","gillsans","bold"
"2867","michaels",13,76,0.00105579017559458,"sans","geom","bauhaus","bold"
"2868","micron-technology",0,1997,0.0270647548315399,"sans","humanist","gillsans","bold"
"2869","micron-technology",1,1147,0.0155449543273792,"sans","geom","futura","bold"
"2870","micron-technology",2,900,0.0121974358279348,"sans","humanist","gillsans","cb"
"2871","microsoft",0,99,0.00451559934318555,"sans","geom","futura","orig"
"2872","microsoft",1,160,0.00729793833242109,"sans","humanist","gillsans","orig"
"2873","microsoft",2,130,0.00592957489509214,"sans","grotesque","helvetica","orig"
"2874","microsoft",3,227,0.0103539500091224,"sans","geom","comfortaa","bold"
"2875","microsoft",4,162,0.00738916256157635,"sans","humanist","gillsans","orig"
"2876","microsoft",5,230,0.0104907863528553,"sans","geom","comfortaa","bold"
"2877","mini",0,461,0.00906124695337684,"sans","grotesque","helvetica","orig"
"2878","mini",1,130,0.00255523232958566,"sans","humanist","gillsans","co"
"2879","mini",2,362,0.00711533925623084,"sans","grotesque","helvetica","orig"
"2880","mini",3,130,0.00255523232958566,"sans","humanist","gillsans","co"
"2881","minute-maid",0,99,0.00207564575645756,"sans","geom","futura","light"
"2882","minute-maid",1,18,0.000377390137537739,"sans","geom","futura","bold"
"2883","minute-maid",2,49,0.00102733981885273,"sans","geom","comfortaa","bold"
"2884","minute-maid",3,49,0.00102733981885273,"sans","geom-square","eurostile","co"
"2885","minute-maid",4,49,0.00102733981885273,"serif","slab","rockwell","co"
"2886","minute-maid",5,51,0.00106927205635693,"sans","grotesque","helvetica","light"
"2887","minute-maid",6,52,0.00109023817510902,"serif","slab","rockwell","co"
"2888","minute-maid",7,38,0.000796712512579671,"sans","grotesque","helvetica","light"
"2889","minute-maid",8,47,0.000985407581348541,"sans","geom-square","eurostile","co"
"2890","minute-maid",9,141,0.00295622274404562,"sans","geom","bauhaus","bold"
"2891","minute-maid",10,49,0.00102733981885273,"serif","slab","rockwell","co"
"2892","minute-maid",11,52,0.00109023817510902,"serif","slab","rockwell","co"
"2893","minute-maid",12,41,0.000859610868835961,"sans","geom-square","eurostile","co"
"2894","minute-maid",13,17,0.000356424018785642,"callig","glyphic","copperplate-gothic","bold"
"2895","mobil",0,6893,0.0942387618943454,"sans","humanist","gillsans","bold"
"2896","mobil",1,3025,0.0413567756753801,"sans","humanist","gillsans","co"
"2897","mobil",2,2223,0.0303921032483867,"sans","humanist","gillsans","bold"
"2898","mobil",3,5423,0.0741414196653177,"sans","geom","bauhaus","bold"
"2899","moet",0,163,0.00290511157054253,"serif","didone","bodoni","orig"
"2900","moet",1,114,0.00203179582234262,"sans","grotesque","helvetica","co"
"2901","moet",2,100,0.00178227703714265,"sans","geom-square","eurostile","orig"
"2902","moet",3,116,0.00206744136308548,"serif","transitional","times","co"
"2903","moet",4,167,0.00297640265202823,"sans","geom-square","eurostile","co"
"2904","moet",5,132,0.0023526056890283,"sans","grotesque","helvetica","co"
"2905","moet",6,163,0.00290511157054253,"serif","transitional","times","co"
"2906","moet",7,167,0.00297640265202823,"serif","transitional","times","co"
