"","X","name","feat","area","frac","label","selem","label.1","selem_desc"
"4740",4739,"sams-club",0,594,0.0410362694300518,2,2,1,"Small, geometric decorations"
"4743",4742,"sams-club",3,229,0.0158203799654577,70,70,1,"Small, curvy decorations"
"4744",4743,"sams-club",4,410,0.0283246977547496,25,25,6,"Mixture of strings and curved long solid elements"
"4745",4744,"sams-club",5,196,0.0135405872193437,94,94,6,"Thin lines, round + strings"
"4746",4745,"samsung",0,28136,0.386276582599981,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"4747",4746,"sandisk",0,5931,0.077875525210084,94,94,6,"Thin lines, round + strings"
"4751",4750,"sanmina-corporation",0,2860,0.0434195144908834,67,67,6,"Combined strings and curved decorations"
"4753",4752,"sanmina-corporation",2,2069,0.0314108305879852,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"4754",4753,"sanmina-corporation",3,1392,0.021132854605353,11,11,6,"Mix of chars and ovals"
"4759",4758,"santander",0,43339,0.593644270940347,66,66,1,"Large, horizontal rectangles with overlay"
"4763",4762,"sap",0,45809,0.0292285497894746,25,25,6,"Mixture of strings and curved long solid elements"
"4764",4763,"sap",1,22943,0.0146388399183548,35,35,1,"Small decorations, diagonal orientation"
"4765",4764,"sap",2,39644,0.0252949557478646,28,28,1,"Small curved geometric decorative"
"4766",4765,"sap",3,15069,0.00961481404915174,65,65,1,"Small, filled in circles or D-like objects"
"4767",4766,"sap",4,224333,0.143136245277613,1,1,1,"Line based designs, medium sized"
"4768",4767,"sap",5,642435,0.409907297343341,29,29,1,"Large geometric text overlayed"
"4769",4768,"sap",6,9858,0.00628992215120697,92,92,1,"Small-medium triangles"
"4772",4771,"seaboard-corporation",0,8883,0.0265153889550555,94,94,6,"Thin lines, round + strings"
"4773",4772,"seagate",0,2337,0.0519194881364969,94,94,6,"Thin lines, round + strings"
"4774",4773,"sealed-air-corporation",0,471,0.00651722706517227,70,70,1,"Small, curvy decorations"
"4780",4779,"sealed-air-corporation",6,1499,0.0207416632074166,35,35,1,"Small decorations, diagonal orientation"
"4803",4802,"sears-holdings-corporation",9,535,0.00684756175604761,91,91,1,"Small horizontal line-like"
"4804",4803,"sears-holdings-corporation",10,535,0.00684756175604761,91,91,1,"Small horizontal line-like"
"4805",4804,"sears-holdings-corporation",11,979,0.0125303980545245,94,94,6,"Thin lines, round + strings"
"4806",4805,"seiyu",0,603167,0.785864863456327,85,85,1,"Large box, probably a color background"
"4807",4806,"sempra-energy",0,764,0.0179376408715252,71,71,6,"Small curvy decorations mixed with letters"
"4817",4816,"sempra-energy",10,1053,0.0247229526671675,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"4828",4827,"sheraton",0,776,0.0150096711798839,25,25,6,"Mixture of strings and curved long solid elements"
"4852",4851,"sheraton",24,289,0.0055899419729207,25,25,6,"Mixture of strings and curved long solid elements"
"4855",4854,"sheraton",27,739,0.014294003868472,79,79,6,"Strings and chars, m and w"
"4876",4875,"sherwin-williams",4,305,0.00599496815787405,55,55,6,"Combined decorative strings and some small decorative objects"
"4879",4878,"sherwin-williams",7,1342,0.0263778598946458,92,92,1,"Small-medium triangles"
"4880",4879,"sherwin-williams",8,259,0.00509080902586681,79,79,6,"Strings and chars, m and w"
"4881",4880,"sherwin-williams",9,309,0.00607359069109207,67,67,6,"Combined strings and curved decorations"
"4887",4886,"sherwin-williams",15,296,0.0058180674581335,55,55,6,"Combined decorative strings and some small decorative objects"
"4892",4891,"simon-property-group",0,1611,0.030179842637692,23,23,1,"Thin lines (outlines)"
"4905",4904,"skechers",1,3721,0.0782413053534631,25,25,6,"Mixture of strings and curved long solid elements"
"4911",4910,"snap-on-inc",0,4100,0.058502896606832,27,27,1,"Diagonal geometric solid, small size"
"4917",4916,"sonic-automotive",0,2710,0.0484716235310952,23,23,1,"Thin lines (outlines)"
"4923",4922,"sonic-automotive",6,765,0.013682949077966,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"4931",4930,"sonic-automotive",14,1878,0.0335902985208106,91,91,1,"Small horizontal line-like"
"4932",4931,"sonic-automotive",15,619,0.0110715627179882,25,25,6,"Mixture of strings and curved long solid elements"
"4937",4936,"sony",3,3832,0.0507254050619507,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"4938",4937,"southern-company",0,1403,0.0203974819359435,41,41,1,"Small geometric decorations"
"4941",4940,"southern-company",3,1796,0.02611110303418,25,25,6,"Mixture of strings and curved long solid elements"
"4942",4941,"southern-company",4,3502,0.0509137432214355,92,92,1,"Small-medium triangles"
"4943",4942,"southern-company",5,2308,0.033554802785572,25,25,6,"Mixture of strings and curved long solid elements"
"4945",4944,"southwest",1,836,0.0106343734496839,4,4,1,"Small round decorative elements"
"4947",4946,"southwest",3,1310,0.0166639105491458,65,65,1,"Small, filled in circles or D-like objects"
"4949",4948,"spartannash-company",1,626,0.00838018741633199,65,65,1,"Small, filled in circles or D-like objects"
"4957",4956,"spartannash-company",9,596,0.00797858099062918,65,65,1,"Small, filled in circles or D-like objects"
"4959",4958,"spartannash-company",11,608,0.00813922356091031,65,65,1,"Small, filled in circles or D-like objects"
"4963",4962,"spectra-energy-corp",3,1231,0.0177669370435586,23,23,1,"Thin lines (outlines)"
"4964",4963,"spectra-energy-corp",4,877,0.0126576797621453,23,23,1,"Thin lines (outlines)"
"4967",4966,"spectra-energy-corp",7,1362,0.019657650896285,34,34,6,"Not very coherent... hollow objects?"
"4974",4973,"spectrum",5,71,0.00536902601330913,25,25,6,"Mixture of strings and curved long solid elements"
"4976",4975,"spectrum",7,179,0.0135359951603146,94,94,6,"Thin lines, round + strings"
"4979",4978,"spectrum",10,547,0.0413641863278887,25,25,6,"Mixture of strings and curved long solid elements"
"4980",4979,"spirit-aerosystems-holdings",0,3423,0.0479143337066069,25,25,6,"Mixture of strings and curved long solid elements"
"4984",4983,"spirit-aerosystems-holdings",4,400,0.00559910414333707,78,78,1,"Tall small decorations"
"5003",5002,"sprint",1,369,0.0051553593383257,70,70,1,"Small, curvy decorations"
"5004",5003,"sprint",2,865,0.0120850564435006,86,86,1,"Up diagonal line"
"5005",5004,"sprint",3,1625,0.022703140717559,71,71,6,"Small curvy decorations mixed with letters"
"5008",5007,"sprite",1,392,0.0157070160676363,23,23,1,"Thin lines (outlines)"
"5009",5008,"sprite",2,282,0.0112994350282486,23,23,1,"Thin lines (outlines)"
"5011",5010,"sprite",4,195,0.00781343911527828,15,15,6,"Small curves decorations and fonts"
"5012",5011,"sprite",5,412,0.0165083944384341,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"5013",5012,"sprite",6,336,0.0134631566294026,15,15,6,"Small curves decorations and fonts"
"5015",5014,"sprite",8,257,0.0102977120647514,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"5016",5015,"sprite",9,2136,0.0855872100012021,1,1,1,"Line based designs, medium sized"
"5017",5016,"sprite",10,1720,0.0689185398886084,71,71,6,"Small curvy decorations mixed with letters"
"5020",5019,"st-jude-medical",0,529,0.00685899513776337,10,10,1,"Solid squares"
"5021",5020,"st-jude-medical",1,529,0.00685899513776337,10,10,1,"Solid squares"
"5022",5021,"st-jude-medical",2,552,0.00715721231766613,10,10,1,"Solid squares"
"5023",5022,"st-jude-medical",3,536,0.00694975688816856,65,65,1,"Small, filled in circles or D-like objects"
"5024",5023,"st-jude-medical",4,529,0.00685899513776337,10,10,1,"Solid squares"
"5025",5024,"st-jude-medical",5,552,0.00715721231766613,10,10,1,"Solid squares"
"5026",5025,"st-jude-medical",6,529,0.00685899513776337,10,10,1,"Solid squares"
"5027",5026,"st-jude-medical",7,529,0.00685899513776337,10,10,1,"Solid squares"
"5028",5027,"st-jude-medical",8,552,0.00715721231766613,10,10,1,"Solid squares"
"5038",5037,"staples",0,2945,0.0405714443158649,34,34,6,"Not very coherent... hollow objects?"
"5042",5041,"starbucks",0,4244,0.22285234194497,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5051",5050,"starwood-hotels--resorts-worldwide",4,1628,0.0233508799609862,94,94,6,"Thin lines, round + strings"
"5054",5053,"starwood-hotels--resorts-worldwide",7,422,0.00605286937563648,94,94,6,"Thin lines, round + strings"
"5056",5055,"state-farm-insurance-cos",0,954,0.026302729528536,91,91,1,"Small horizontal line-like"
"5057",5056,"state-farm-insurance-cos",1,350,0.00964984835952578,11,11,6,"Mix of chars and ovals"
"5061",5060,"state-farm-insurance-cos",5,353,0.00973256134546457,11,11,6,"Mix of chars and ovals"
"5062",5061,"state-farm-insurance-cos",6,351,0.00967741935483871,11,11,6,"Mix of chars and ovals"
"5063",5062,"state-farm-insurance-cos",7,2220,0.0612076095947064,2,2,1,"Small, geometric decorations"
"5065",5064,"state-street",0,1278,0.0748155953635406,92,92,1,"Small-medium triangles"
"5070",5069,"state-street",5,1668,0.0976466455918511,92,92,1,"Small-medium triangles"
"5071",5070,"state-street",6,392,0.0229481325371736,25,25,6,"Mixture of strings and curved long solid elements"
"5072",5071,"state-street",7,181,0.0105959489521133,55,55,6,"Combined decorative strings and some small decorative objects"
"5074",5073,"steel-dynamics",0,3487,0.0460530660221615,35,35,1,"Small decorations, diagonal orientation"
"5076",5075,"steel-dynamics",2,996,0.0131542454138437,55,55,6,"Combined decorative strings and some small decorative objects"
"5082",5081,"steel-dynamics",8,448,0.00591676902148791,79,79,6,"Strings and chars, m and w"
"5085",5084,"steel-dynamics",11,1406,0.0185691456344018,2,2,1,"Small, geometric decorations"
"5088",5087,"steel-dynamics",14,524,0.00692050662334746,28,28,1,"Small curved geometric decorative"
"5095",5094,"stryker",2,3054,0.0355695317959469,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"5097",5096,"subway",0,10061,0.136996187363834,1,1,1,"Line based designs, medium sized"
"5098",5097,"subway",1,2746,0.0373910675381264,28,28,1,"Small curved geometric decorative"
"5100",5099,"subway",3,2864,0.0389978213507625,27,27,1,"Diagonal geometric solid, small size"
"5103",5102,"sun-america",0,474,0.0240462662337662,23,23,1,"Thin lines (outlines)"
"5105",5104,"sun-america",2,137,0.00695008116883117,79,79,6,"Strings and chars, m and w"
"5106",5105,"sun-america",3,522,0.0264813311688312,25,25,6,"Mixture of strings and curved long solid elements"
"5109",5108,"sun-america",6,172,0.00872564935064935,67,67,6,"Combined strings and curved decorations"
"5110",5109,"sunoco",0,1896,0.0192624199939043,16,16,1,"Small diagonal decorative"
"5111",5110,"sunoco",1,1782,0.0181042365132582,16,16,1,"Small diagonal decorative"
"5112",5111,"sunoco",2,7478,0.0759727725287006,1,1,1,"Line based designs, medium sized"
"5119",5118,"sunoco",9,13264,0.134755663923601,1,1,1,"Line based designs, medium sized"
"5120",5119,"sunoco",10,34600,0.351518845880321,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"5122",5121,"suntrust",0,700,0.0292483182217022,25,25,6,"Mixture of strings and curved long solid elements"
"5124",5123,"suntrust",2,151,0.00630928007353863,23,23,1,"Thin lines (outlines)"
"5125",5124,"suntrust",3,139,0.00580788033259516,23,23,1,"Thin lines (outlines)"
"5126",5125,"suntrust",4,141,0.00589144695608574,91,91,1,"Small horizontal line-like"
"5129",5128,"supervalu",0,3165,0.041480996068152,86,86,1,"Up diagonal line"
"5131",5130,"supervalu",2,2103,0.027562254259502,53,53,6,"Mix of diagonal ovals and P?"
"5138",5137,"symantec",0,1136,0.0153327034687542,86,86,1,"Up diagonal line"
"5141",5140,"symantec",3,5470,0.0738291267377514,79,79,6,"Strings and chars, m and w"
"5144",5143,"synnex-corporation",0,1158,0.0160748493850468,42,42,6,"Narrow hollow decorations and fonts"
"5145",5144,"synnex-corporation",1,1169,0.0162275465726422,23,23,1,"Thin lines (outlines)"
"5146",5145,"synnex-corporation",2,1158,0.0160748493850468,23,23,1,"Thin lines (outlines)"
"5147",5146,"synnex-corporation",3,3563,0.0494600072184125,57,57,1,"Small curved, L-like decorative objects"
"5148",5147,"synnex-corporation",4,1198,0.0166301118853938,23,23,1,"Thin lines (outlines)"
"5151",5150,"synnex-corporation",7,2312,0.0320941725200589,23,23,1,"Thin lines (outlines)"
"5162",5161,"sysco",0,759,0.0111352366421173,35,35,1,"Small decorations, diagonal orientation"
"5167",5166,"taco-bell",0,1569,0.0223724173332763,23,23,1,"Thin lines (outlines)"
"5168",5167,"taco-bell",1,3152,0.0449444610799789,23,23,1,"Thin lines (outlines)"
"5169",5168,"taco-bell",2,2701,0.0385136387617459,71,71,6,"Small curvy decorations mixed with letters"
"5170",5169,"taco-bell",3,1583,0.0225720437467026,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"5172",5171,"taco-bell",5,782,0.011150561092812,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5173",5172,"taco-bell",6,1056,0.0150575351841554,11,11,6,"Mix of chars and ovals"
"5174",5173,"taco-bell",7,679,0.00968188105117566,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"5175",5174,"taco-bell",8,1162,0.0165689923143831,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5176",5175,"taco-bell",9,953,0.013588855142519,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5177",5176,"taco-bell",10,703,0.0100240977599065,57,57,1,"Small curved, L-like decorative objects"
"5178",5177,"taco-bell",11,682,0.00972465813976701,57,57,1,"Small curved, L-like decorative objects"
"5179",5178,"taco-bell",12,8168,0.116467753204717,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5181",5180,"taco-bell",14,22653,0.323009795953287,17,17,1,"Large solid decorative (house, apple, etc.)"
"5182",5181,"taco-bell",15,1001,0.0142732885599806,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5183",5182,"taco-bell",16,1189,0.0169539861117052,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5184",5183,"targa-resources-corp",0,5697,0.0366004085985583,67,67,6,"Combined strings and curved decorations"
"5185",5184,"targa-resources-corp",1,1221,0.00784432137946985,78,78,1,"Tall small decorations"
"5188",5187,"targa-resources-corp",4,2212,0.0142110064630527,54,54,6,"n and n-like decorations"
"5190",5189,"targa-resources-corp",6,4845,0.031126729798142,77,77,1,"Small-medium hollow circle decorations"
"5191",5190,"targa-resources-corp",7,6390,0.0410525910031223,55,55,6,"Combined decorative strings and some small decorative objects"
"5193",5192,"targa-resources-corp",9,1168,0.0075038225808524,42,42,6,"Narrow hollow decorations and fonts"
"5196",5195,"target",0,433,0.0302395418674488,65,65,1,"Small, filled in circles or D-like objects"
"5202",5201,"target",6,186,0.0129897339199665,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5203",5202,"tata-consultancy-services",0,499,0.00716799540328952,23,23,1,"Thin lines (outlines)"
"5204",5203,"tata-consultancy-services",1,458,0.00657904187315952,65,65,1,"Small, filled in circles or D-like objects"
"5205",5204,"tata-consultancy-services",2,454,0.00652158299217123,53,53,6,"Mix of diagonal ovals and P?"
"5210",5209,"teachers-insurance-and-annuity-association",0,16069,0.0445382506769847,4,4,1,"Small round decorative elements"
"5211",5210,"teachers-insurance-and-annuity-association",1,24160,0.0669639763741335,44,44,1,"L-like"
"5212",5211,"teachers-insurance-and-annuity-association",2,46178,0.127990997558143,82,82,1,"Medium-sized, horizontal decorative elements"
"5213",5212,"teachers-insurance-and-annuity-association",3,24585,0.0681419436737613,4,4,1,"Small round decorative elements"
"5214",5213,"tech-data",0,1605,0.0213666679979232,23,23,1,"Thin lines (outlines)"
"5215",5214,"tech-data",1,1230,0.0163744558488758,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"5219",5218,"tech-data",5,859,0.0114354939627514,34,34,6,"Not very coherent... hollow objects?"
"5228",5227,"tech-mahindra",5,672,0.00936454849498328,28,28,1,"Small curved geometric decorative"
"5232",5231,"tech-mahindra",9,966,0.0134615384615385,93,93,6,"Mix of small a and box"
"5233",5232,"telephone-and-data-systems",0,429,0.0247576177285319,25,25,6,"Mixture of strings and curved long solid elements"
"5234",5233,"telephone-and-data-systems",1,149,0.00859879963065559,71,71,6,"Small curvy decorations mixed with letters"
"5235",5234,"telephone-and-data-systems",2,748,0.0431671283471838,25,25,6,"Mixture of strings and curved long solid elements"
"5238",5237,"tenet-healthcare-corp",1,3847,0.0321655518394649,71,71,6,"Small curvy decorations mixed with letters"
"5239",5238,"tenet-healthcare-corp",2,3746,0.0313210702341137,25,25,6,"Mixture of strings and curved long solid elements"
"5240",5239,"tenneco",0,3825,0.054017794096879,23,23,1,"Thin lines (outlines)"
"5244",5243,"teradata",0,2012,0.058778848962898,55,55,6,"Combined decorative strings and some small decorative objects"
"5249",5248,"terex-corporation",3,2166,0.0399513058875609,86,86,1,"Up diagonal line"
"5250",5249,"terex-corporation",4,1680,0.030987162461266,2,2,1,"Small, geometric decorations"
"5252",5251,"terex-corporation",6,403,0.0074332300427918,23,23,1,"Thin lines (outlines)"
"5254",5253,"terex-corporation",8,1175,0.021672568983326,23,23,1,"Thin lines (outlines)"
"5255",5254,"terex-corporation",9,6356,0.117234764645123,82,82,1,"Medium-sized, horizontal decorative elements"
"5257",5256,"terex-corporation",11,377,0.00695366681422458,77,77,1,"Small-medium hollow circle decorations"
"5258",5257,"tesla",0,786,0.0185342388228636,91,91,1,"Small horizontal line-like"
"5259",5258,"tesla",1,2950,0.0695623467270326,70,70,1,"Small, curvy decorations"
"5270",5269,"tesoro-corporation",0,2979,0.0327333860759494,78,78,1,"Tall small decorations"
"5271",5270,"tesoro-corporation",1,1843,0.0202509669479606,35,35,1,"Small decorations, diagonal orientation"
"5272",5271,"tesoro-corporation",2,1875,0.0206025843881857,15,15,6,"Small curves decorations and fonts"
"5273",5272,"tesoro-corporation",3,14016,0.154008438818565,82,82,1,"Medium-sized, horizontal decorative elements"
"5275",5274,"tesoro-corporation",5,2279,0.0250417545710267,35,35,1,"Small decorations, diagonal orientation"
"5276",5275,"tesoro-corporation",6,2284,0.0250966947960619,15,15,6,"Small curves decorations and fonts"
"5278",5277,"texas-instruments",1,745,0.00998766623766624,55,55,6,"Combined decorative strings and some small decorative objects"
"5283",5282,"texas-instruments",6,1417,0.0189966752466752,25,25,6,"Mixture of strings and curved long solid elements"
"5285",5284,"textron",0,14856,0.241004509912073,6,6,1,"Long, horizontal, boxy"
"5287",5286,"the-bank-of-new-york-mellon",1,284,0.0155318567131529,71,71,6,"Small curvy decorations mixed with letters"
"5290",5289,"the-bank-of-new-york-mellon",4,402,0.0219852337981952,71,71,6,"Small curvy decorations mixed with letters"
"5293",5292,"the-hartford",0,7059,0.108725452445129,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"5294",5293,"the-hartford",1,1596,0.0245822102425876,28,28,1,"Small curved geometric decorative"
"5299",5298,"the-hartford",6,1438,0.0221486330381209,11,11,6,"Mix of chars and ovals"
"5301",5300,"the-hartford",8,12809,0.197289179822873,17,17,1,"Large solid decorative (house, apple, etc.)"
"5304",5303,"the-home-depot",0,117579,0.514604961397735,5,5,1,"Large boxes"
"5305",5304,"the-home-depot",1,4117,0.0180187671784458,44,44,1,"L-like"
"5308",5307,"the-north-face",0,197089,0.728879437869822,85,85,1,"Large box, probably a color background"
"5346",5345,"thomson-reuters",32,195,0.00588288532898905,55,55,6,"Combined decorative strings and some small decorative objects"
"5385",5384,"thrivent-financial-for-lutherans",1,513,0.00713094245204337,78,78,1,"Tall small decorations"
"5390",5389,"thrivent-financial-for-lutherans",6,508,0.00706144008896302,78,78,1,"Tall small decorations"
"5391",5390,"thrivent-financial-for-lutherans",7,1107,0.0153878231859883,53,53,6,"Mix of diagonal ovals and P?"
"5397",5396,"thrivent-financial-for-lutherans",13,3012,0.0418682235195997,28,28,1,"Small curved geometric decorative"
"5412",5411,"tiffany-co",11,306,0.00601462379117855,51,51,1,"Diagonal geometric decorative"
"5415",5414,"timberland",0,3248,0.051045104510451,94,94,6,"Thin lines, round + strings"
"5416",5415,"timberland",1,471,0.0074021687883074,91,91,1,"Small horizontal line-like"
"5417",5416,"timberland",2,410,0.00644350149300644,91,91,1,"Small horizontal line-like"
"5419",5418,"timberland",4,2780,0.0436900832940437,55,55,6,"Combined decorative strings and some small decorative objects"
"5421",5420,"timberland",6,1514,0.0237938079522238,67,67,6,"Combined strings and curved decorations"
"5423",5422,"timberland",8,1049,0.0164859343077165,25,25,6,"Mixture of strings and curved long solid elements"
"5425",5424,"time-inc",0,2275,0.0366645715482925,70,70,1,"Small, curvy decorations"
"5428",5427,"time-warner-cable",0,5918,0.0821510869263444,1,1,1,"Line based designs, medium sized"
"5434",5433,"tjx",0,8075,0.109239718614719,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5435",5434,"tjx",1,388,0.00524891774891775,55,55,6,"Combined decorative strings and some small decorative objects"
"5438",5437,"tjx",4,441,0.00596590909090909,25,25,6,"Mixture of strings and curved long solid elements"
"5440",5439,"tjx",6,435,0.00588474025974026,55,55,6,"Combined decorative strings and some small decorative objects"
"5441",5440,"tjx",7,416,0.00562770562770563,71,71,6,"Small curvy decorations mixed with letters"
"5445",5444,"tommy-hilfiger",0,384,0.00836965998256321,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5446",5445,"tommy-hilfiger",1,1167,0.0254359197907585,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5452",5451,"toyota",5,3019,0.0493687859759288,1,1,1,"Line based designs, medium sized"
"5453",5452,"toyota",6,6064,0.0991627420198849,82,82,1,"Medium-sized, horizontal decorative elements"
"5454",5453,"toys-r-us",0,1077,0.0154033180778032,78,78,1,"Tall small decorations"
"5457",5456,"toys-r-us",3,1247,0.0178346681922197,33,33,6,"Rounded blocky"
"5459",5458,"toys-r-us",5,7174,0.102602974828375,2,2,1,"Small, geometric decorations"
"5460",5459,"toys-r-us",6,3750,0.0536327231121281,11,11,6,"Mix of chars and ovals"
"5463",5462,"tracfone",2,249,0.00799306625577812,23,23,1,"Thin lines (outlines)"
"5466",5465,"tracfone",5,247,0.00792886492039034,23,23,1,"Thin lines (outlines)"
"5469",5468,"tractor-supply",1,4446,0.0616883116883117,55,55,6,"Combined decorative strings and some small decorative objects"
"5470",5469,"tractor-supply",2,2939,0.0407786657786658,67,67,6,"Combined strings and curved decorations"
"5472",5471,"tractor-supply",4,1217,0.0168858918858919,34,34,6,"Not very coherent... hollow objects?"
"5473",5472,"tractor-supply",5,1378,0.0191197691197691,34,34,6,"Not very coherent... hollow objects?"
"5474",5473,"tractor-supply",6,3797,0.0526834276834277,55,55,6,"Combined decorative strings and some small decorative objects"
"5475",5474,"tractor-supply",7,2359,0.0327311577311577,20,20,6,"two chars combined, or solid blocky smallish decorations"
"5476",5475,"tractor-supply",8,361,0.00500888000888001,11,11,6,"Mix of chars and ovals"
"5477",5476,"travelcenters-of-america-llc",0,17801,0.27515263930752,17,17,1,"Large solid decorative (house, apple, etc.)"
"5478",5477,"travelers",0,2236,0.0346408874016236,25,25,6,"Mixture of strings and curved long solid elements"
"5481",5480,"travelers",3,894,0.0138501580219372,92,92,1,"Small-medium triangles"
"5484",5483,"treehouse-foods",0,1757,0.0366308766809132,4,4,1,"Small round decorative elements"
"5487",5486,"treehouse-foods",3,3366,0.0701761701240488,55,55,6,"Combined decorative strings and some small decorative objects"
"5493",5492,"treehouse-foods",9,6088,0.126925883456687,65,65,1,"Small, filled in circles or D-like objects"
"5494",5493,"treehouse-foods",10,1056,0.0220160533722506,79,79,6,"Strings and chars, m and w"
"5495",5494,"treehouse-foods",11,572,0.0119253622433024,67,67,6,"Combined strings and curved decorations"
"5496",5495,"treehouse-foods",12,1059,0.0220785989784218,25,25,6,"Mixture of strings and curved long solid elements"
"5497",5496,"trident",0,544,0.00718911061186732,28,28,1,"Small curved geometric decorative"
"5504",5503,"trident",7,7335,0.0969340557684684,1,1,1,"Line based designs, medium sized"
"5590",5589,"trinity-industries",0,1378,0.0204517795126006,25,25,6,"Mixture of strings and curved long solid elements"
"5604",5603,"trinity-industries",14,723,0.0107305055062483,4,4,1,"Small round decorative elements"
"5605",5604,"trinity-industries",15,726,0.0107750304253614,28,28,1,"Small curved geometric decorative"
"5606",5605,"trinity-industries",16,414,0.00614443883760278,25,25,6,"Mixture of strings and curved long solid elements"
"5608",5607,"tripadvisor",0,963,0.0167770034843206,71,71,6,"Small curvy decorations mixed with letters"
"5611",5610,"tripadvisor",3,4396,0.0765853658536585,1,1,1,"Line based designs, medium sized"
"5617",5616,"tropicana-beverages",1,390,0.012663159945451,23,23,1,"Thin lines (outlines)"
"5619",5618,"tropicana-beverages",3,176,0.00571465679589584,25,25,6,"Mixture of strings and curved long solid elements"
"5621",5620,"tropicana-beverages",5,166,0.00538996038703812,25,25,6,"Mixture of strings and curved long solid elements"
"5622",5621,"tropicana-beverages",6,246,0.00798753165789986,23,23,1,"Thin lines (outlines)"
"5625",5624,"tropicana-beverages",9,247,0.00802000129878564,23,23,1,"Thin lines (outlines)"
"5627",5626,"tropicana-beverages",11,381,0.0123709331774791,71,71,6,"Small curvy decorations mixed with letters"
"5628",5627,"tropicana-beverages",12,249,0.00808494058055718,57,57,1,"Small curved, L-like decorative objects"
"5630",5629,"tropicana-beverages",14,216,0.00701344243132671,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"5631",5630,"tropicana-beverages",15,247,0.00802000129878564,57,57,1,"Small curved, L-like decorative objects"
"5632",5631,"tropicana-beverages",16,174,0.00564971751412429,16,16,1,"Small diagonal decorative"
"5634",5633,"tropicana-beverages",18,255,0.00827975842587181,57,57,1,"Small curved, L-like decorative objects"
"5644",5643,"tropicana-beverages",28,181,0.0058770050003247,53,53,6,"Mix of diagonal ovals and P?"
"5645",5644,"tropicana-beverages",29,3310,0.107474511331905,1,1,1,"Line based designs, medium sized"
"5646",5645,"tropicana-beverages",30,1477,0.047957659588285,93,93,6,"Mix of small a and box"
"5647",5646,"tropicana-beverages",31,866,0.0281187090070784,58,58,1,"Small tall rectangular decorations"
"5651",5650,"twitter",0,29615,0.426397327727705,29,29,1,"Large geometric text overlayed"
"5652",5651,"tyson",0,2391,0.039663581168508,23,23,1,"Thin lines (outlines)"
"5653",5652,"tyson",1,15401,0.255482565276534,82,82,1,"Medium-sized, horizontal decorative elements"
"5654",5653,"tyson",2,8649,0.143475664377426,1,1,1,"Line based designs, medium sized"
"5655",5654,"tyson",3,28409,0.471268371985004,29,29,1,"Large geometric text overlayed"
"5656",5655,"uber",0,8944,0.466270461891357,5,5,1,"Large boxes"
"5660",5659,"ugi-corporation",0,139,0.00923649411921058,67,67,6,"Combined strings and curved decorations"
"5661",5660,"ugi-corporation",1,129,0.00857199813941126,67,67,6,"Combined strings and curved decorations"
"5664",5663,"ugi-corporation",4,164,0.0108977340687089,67,67,6,"Combined strings and curved decorations"
"5665",5664,"ugi-corporation",5,412,0.0273772343677321,25,25,6,"Mixture of strings and curved long solid elements"
"5666",5665,"ugi-corporation",6,204,0.0135557179879062,67,67,6,"Combined strings and curved decorations"
"5667",5666,"ulta-salon-cosmetics",0,3096,0.0432432432432433,23,23,1,"Thin lines (outlines)"
"5668",5667,"under-armour",0,3122,0.18946474086661,82,82,1,"Medium-sized, horizontal decorative elements"
"5669",5668,"union-pacific",0,10777,0.184553472043839,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5670",5669,"union-pacific",1,20826,0.356640123298228,17,17,1,"Large solid decorative (house, apple, etc.)"
"5674",5673,"united",0,11482,0.0492755862258386,54,54,6,"n and n-like decorations"
"5675",5674,"united",1,1908,0.00818827891646925,23,23,1,"Thin lines (outlines)"
"5676",5675,"united",2,2482,0.0106516290726817,23,23,1,"Thin lines (outlines)"
"5677",5676,"united",3,1305,0.00560047378720775,70,70,1,"Small, curvy decorations"
"5678",5677,"united",4,2023,0.00868180725787071,23,23,1,"Thin lines (outlines)"
