name,charming,cheerful,confident,contemporary,cool,corporate,daring,down.to.earth,exciting,familiar_with,family.oriented,favorability_rating,feminine,friendly,glamorous,good.looking,hard.working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small.town,smooth,spirited,successful,technical,tough,trendy,unique,up.to.date,upper.class,western,wholesome,young
avery-dennison-corporation,2,2,3,3,1,3,0,2,0,1,2,2,1,2,0,4,2,2,1,1,3,1,2,2,2,0,3,1,2,3,1,3,1,3,0,0,0,3,2,2,1,3,2,2,2,2,0
avery-dennison-corporation,2,2,2,1,1,1,2,1,0,0,1,2,1,1,0,1,1,1,2,3,2,0,2,2,2,1,1,0,2,2,1,2,2,1,1,1,2,2,3,4,2,1,2,0,1,4,2
avery-dennison-corporation,3,1,4,4,4,4,2,4,2,1,2,3,0,3,1,3,4,3,4,2,4,4,4,1,4,0,3,0,4,4,0,3,2,4,0,4,2,4,4,1,3,2,4,3,4,4,0
avery-dennison-corporation,0,1,0,4,4,4,0,0,0,0,0,0,0,0,0,1,1,2,1,0,4,4,1,0,2,1,2,0,0,0,0,0,1,0,0,1,2,0,4,2,0,1,0,2,0,0,0
avery-dennison-corporation,1,1,3,2,2,3,0,1,1,1,2,3,0,1,1,2,2,3,1,1,3,3,2,0,2,0,3,1,2,3,0,2,0,3,0,1,1,3,2,0,1,1,2,2,0,2,0
avery-dennison-corporation,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,2,1,2,0,0,3,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
avery-dennison-corporation,1,3,3,3,4,1,3,1,4,0,1,1,2,3,4,4,3,2,4,3,3,4,1,2,4,0,2,0,2,4,0,3,1,3,0,4,3,4,4,2,4,3,4,2,0,1,2
avery-dennison-corporation,0,1,1,0,0,2,0,1,0,0,1,0,1,1,0,0,2,1,1,2,1,1,2,2,0,0,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,0,1,1,1,1,0
avery-dennison-corporation,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,3,0,3,3,0,3,0,0,3,0,4,1,0,0,0,3,0,0,0,3,0,3,3,0,3,0,3,0,0,0,0
avery-dennison-corporation,0,4,4,3,1,4,1,3,0,1,3,3,4,3,0,2,4,3,0,1,4,3,2,1,3,1,3,1,3,3,1,4,3,4,1,0,3,4,4,1,1,4,4,1,1,1,1
avis-budget-group,1,2,2,1,1,3,1,1,1,1,2,3,1,2,1,1,1,3,1,2,1,2,3,2,1,1,3,0,4,3,1,3,1,1,1,1,1,3,3,1,1,1,3,1,1,2,1
avis-budget-group,0,0,0,4,0,4,0,3,0,1,0,2,0,4,0,0,4,3,0,2,0,2,3,0,0,0,2,0,4,4,2,4,0,4,0,0,0,4,4,0,0,1,4,0,2,0,0
avis-budget-group,1,1,1,1,1,2,2,1,1,0,1,4,1,1,1,1,4,4,1,2,2,2,1,2,1,0,2,0,1,1,3,4,1,1,1,1,1,3,2,2,1,1,2,1,4,1,4
avis-budget-group,0,2,3,2,0,4,1,0,1,2,2,3,0,3,0,0,2,4,2,4,3,4,1,0,1,0,3,1,4,4,0,4,0,3,0,4,2,4,1,0,1,1,2,1,0,0,0
avis-budget-group,0,1,2,1,1,3,0,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,0,2,1,3,0,1,2,0,1,1,1,1,0,1,2,3,2,1,1,1,1,2,1,1
avis-budget-group,1,0,0,2,0,4,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
avis-budget-group,2,3,3,2,4,3,3,2,2,1,3,3,2,2,1,2,4,2,3,3,4,3,1,2,4,3,3,0,4,4,2,2,2,4,2,3,3,4,2,4,4,4,3,3,4,2,3
avis-budget-group,4,4,4,3,1,4,3,2,2,0,4,1,1,3,0,3,3,2,3,1,3,4,1,2,1,0,3,0,4,3,3,2,3,4,0,4,3,4,4,0,4,1,4,4,3,3,1
avis-budget-group,0,2,3,3,3,3,2,1,1,1,3,3,0,3,1,0,3,3,2,2,3,4,3,3,3,2,4,1,2,3,2,3,2,3,0,1,2,4,2,3,2,3,2,1,1,2,1
avis-budget-group,1,1,2,3,1,1,1,3,1,2,1,3,2,4,1,1,3,1,2,2,1,1,3,1,2,1,3,1,1,1,2,4,1,1,4,3,4,1,2,2,3,4,2,3,1,3,1
avis-budget-group,1,0,3,0,2,2,1,1,2,1,1,3,0,3,1,0,2,3,2,3,3,2,2,0,2,0,3,0,4,4,0,3,0,3,0,2,3,4,0,0,2,1,3,0,0,1,0
avis-budget-group,0,1,3,3,0,3,2,0,1,1,1,2,1,1,2,1,3,1,3,3,3,3,2,2,1,2,1,0,2,4,0,2,0,2,0,4,2,4,2,0,1,1,4,2,3,1,0
avis-budget-group,2,2,2,4,1,2,2,3,2,2,4,2,2,3,2,1,1,1,3,2,1,1,3,1,2,3,3,1,2,4,1,2,2,2,1,3,2,2,1,3,2,2,3,2,2,3,4
avis-budget-group,2,2,3,3,3,2,3,3,2,0,3,2,1,2,2,2,2,2,1,3,3,3,2,3,2,1,3,0,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2
avis-budget-group,3,2,4,3,3,4,3,1,3,2,1,2,0,2,3,2,3,3,3,2,4,3,1,2,2,1,2,1,4,4,0,4,0,3,0,3,3,4,2,2,4,1,3,4,0,3,2
avnet,0,2,3,2,0,4,0,2,0,0,0,1,0,0,0,0,2,0,0,3,2,3,2,0,2,0,0,0,4,0,0,0,2,0,0,0,0,3,3,0,0,2,2,2,3,0,0
avnet,1,1,3,2,0,2,1,1,0,0,1,1,0,2,0,1,2,2,0,3,2,1,3,3,1,3,1,0,2,2,2,2,0,1,0,0,1,1,4,1,1,1,2,1,0,1,0
avnet,3,3,3,3,2,3,2,2,3,0,2,3,2,3,3,1,3,3,3,3,4,3,2,3,3,0,2,0,2,3,1,3,2,2,0,2,3,4,4,1,4,2,4,3,0,3,0
avnet,0,3,4,0,2,2,1,2,0,0,3,2,0,3,0,0,3,3,0,1,4,2,3,4,1,0,3,0,3,4,2,3,0,3,1,1,0,3,4,3,1,2,4,0,3,3,1
avnet,1,0,1,2,2,2,1,2,2,0,0,0,2,0,2,2,0,0,2,3,3,2,1,3,2,1,0,0,2,2,0,2,2,1,2,1,2,2,0,2,3,2,1,2,1,3,1
avnet,0,1,3,1,0,4,0,0,0,0,0,2,0,1,0,0,2,2,0,2,2,3,1,1,2,0,3,0,2,4,0,4,0,0,0,0,0,4,2,1,0,2,2,2,0,1,0
avnet,3,2,3,2,2,3,1,2,2,0,2,1,0,4,1,1,3,3,2,2,3,3,1,2,1,0,1,0,3,4,0,3,2,4,2,2,3,4,3,2,2,1,3,2,2,2,1
avnet,1,2,3,3,1,4,1,3,0,0,1,2,2,3,0,1,4,3,1,3,4,3,3,2,1,0,2,0,2,4,0,3,0,3,1,1,2,3,4,1,1,0,3,2,4,2,2
avnet,0,0,2,0,0,3,0,0,0,0,2,1,0,2,0,0,2,3,2,1,3,4,3,2,4,0,2,0,4,3,0,3,0,0,0,0,2,3,4,0,1,0,0,2,0,0,0
avnet,3,3,4,4,2,4,3,1,2,0,2,4,0,4,1,4,4,4,2,3,2,4,2,3,0,0,3,0,4,3,2,3,3,4,0,3,2,4,4,3,2,1,4,3,3,4,0
avnet,3,2,2,1,2,2,1,2,1,0,1,1,3,1,1,1,2,1,2,2,2,1,3,3,3,2,2,0,2,2,1,2,3,1,1,3,3,1,1,2,2,2,3,2,1,1,2
avnet,3,3,3,3,2,3,2,3,1,0,3,2,0,3,0,3,3,3,3,3,3,3,2,1,3,0,2,0,3,3,1,3,2,3,0,2,3,3,3,3,3,3,3,1,3,1,0
avnet,0,0,3,2,0,4,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,1,3,0,0,0,2,0,3,2,0,3,0,4,0,0,0,3,0,0,0,0,2,4,4,0,2
avnet,1,1,1,1,2,1,0,1,1,0,1,1,1,1,3,2,1,1,1,2,3,1,1,1,1,1,1,0,1,1,2,2,1,1,1,2,2,2,0,1,1,1,1,1,2,1,1
avnet,1,2,3,2,3,3,2,3,2,0,1,2,1,2,1,1,2,3,3,3,4,3,2,3,2,0,3,0,3,3,0,3,0,2,0,1,1,3,4,2,3,3,3,1,0,2,3
avon,1,2,2,3,0,2,3,2,3,1,2,1,4,2,4,3,4,3,3,1,2,3,1,1,2,0,0,0,4,2,1,0,1,3,0,0,3,4,0,1,3,1,3,0,1,2,0
avon,3,3,3,2,3,2,2,2,2,1,2,3,4,3,4,3,2,3,3,3,3,3,3,0,3,1,3,0,2,3,1,3,2,3,2,3,3,3,2,1,3,3,2,3,2,2,3
avon,3,2,4,3,2,3,3,2,2,1,1,3,4,2,4,4,3,3,4,2,3,4,2,0,1,0,3,0,3,3,0,3,2,3,0,3,2,4,1,0,4,1,3,2,1,2,2
avon,4,4,4,1,4,2,1,1,4,2,4,4,4,4,4,3,4,4,2,4,2,2,4,0,4,1,4,1,4,3,0,4,0,4,1,2,2,4,1,0,4,4,3,1,0,4,2
avon,2,2,3,1,2,1,2,2,2,1,2,2,4,3,3,2,1,2,3,2,3,2,2,0,2,1,1,1,3,3,0,2,2,2,0,2,3,3,1,0,3,3,2,3,3,3,3
avon,3,3,3,0,2,3,0,0,2,1,1,3,4,2,3,1,4,2,2,0,4,0,2,1,3,0,3,1,4,3,0,2,0,0,0,1,1,4,0,0,3,0,0,1,0,2,2
avon,4,3,2,4,4,4,2,4,3,2,4,4,4,3,1,4,4,2,2,3,4,4,2,2,4,2,4,1,4,4,4,3,3,4,4,3,4,2,4,4,2,3,3,4,4,4,2
avon,2,3,4,0,2,3,2,3,3,2,2,3,4,2,4,3,3,2,1,2,4,3,3,0,2,0,3,1,3,4,0,2,0,3,0,3,2,4,0,0,3,2,3,2,0,2,1
avon,3,2,4,2,2,1,3,2,3,2,0,3,3,2,3,3,2,3,2,2,1,4,3,0,2,0,4,1,2,2,0,2,0,3,0,4,3,4,0,0,2,2,2,2,0,3,3
avon,1,0,4,3,2,3,2,1,2,1,0,2,1,1,2,3,4,3,0,2,3,3,3,1,1,3,2,0,2,3,0,3,1,2,0,3,2,4,0,2,1,2,3,3,2,1,0
avon,4,4,4,3,2,1,2,3,4,1,2,3,4,4,4,4,4,4,4,4,4,4,4,0,3,1,3,0,4,4,0,4,1,4,2,4,4,4,0,1,1,3,4,4,0,4,2
avon,3,3,2,3,3,3,2,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,3,3,1,3,3,3,1,3,3,3,2,2,3,3,3,3,2,2,2
avon,4,0,4,0,2,0,0,0,0,1,4,2,4,3,0,0,4,3,0,1,3,0,0,1,1,0,0,0,4,2,2,3,0,0,0,0,1,1,4,0,4,0,0,0,0,0,1
avon,1,3,3,1,1,4,1,1,3,2,0,0,4,1,4,4,3,1,0,3,1,0,1,0,1,0,0,0,4,2,0,1,3,0,0,4,1,4,0,0,1,1,3,3,0,1,0
avon,1,2,3,2,0,1,1,3,0,1,2,2,4,2,0,2,3,1,0,2,0,3,2,0,1,0,1,0,4,3,0,3,2,2,1,1,3,4,0,1,0,0,1,0,0,1,0
bacardi,0,0,0,0,3,0,0,0,1,2,2,4,0,0,0,0,0,2,0,1,0,0,3,0,2,0,4,1,0,0,0,0,2,0,0,4,0,2,0,0,3,1,1,1,0,0,0
bacardi,2,4,4,0,3,1,4,0,3,1,0,4,2,3,2,1,1,4,3,1,2,2,4,2,3,0,4,1,2,1,2,2,0,3,1,4,3,4,0,0,3,3,2,1,0,1,3
bacardi,0,2,4,1,0,3,3,0,4,2,1,4,0,2,4,0,4,1,2,2,3,4,0,0,1,0,4,1,4,0,0,3,2,1,0,3,3,4,0,1,3,2,1,4,0,0,0
bacardi,2,3,4,2,4,0,4,3,4,2,4,4,1,4,3,3,3,3,3,1,2,4,3,1,3,0,4,1,4,3,2,3,3,3,1,3,3,4,1,2,4,4,3,2,0,3,2
bacardi,1,3,3,1,4,1,3,0,1,2,4,4,0,3,1,2,4,3,3,2,3,3,4,2,4,0,3,1,3,3,0,3,1,3,0,3,3,3,1,4,3,2,4,0,0,1,3
bacardi,2,3,3,1,3,0,3,2,3,2,4,3,1,2,2,0,4,4,3,4,2,3,3,1,4,0,4,0,3,3,2,2,3,1,1,4,3,4,3,2,2,3,0,1,0,2,0
bacardi,2,1,3,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,3,2,3,2,2,2,1,2,1,3,3,2,3,2,3,1,2,2,3,1,2,1,2,2,1,1,2,0
bacardi,2,3,3,3,3,3,1,3,2,1,1,3,2,2,2,4,3,2,2,4,1,3,3,3,3,3,3,0,2,2,1,3,1,2,1,2,2,3,2,3,3,1,4,2,2,4,4
bacardi,2,3,3,2,3,2,2,2,3,1,2,3,1,3,3,2,2,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3
bacardi,3,3,4,1,3,0,2,2,2,2,4,1,1,3,1,1,2,4,3,2,3,3,3,1,1,1,2,1,4,3,1,3,2,4,2,2,4,4,0,0,1,1,2,2,0,3,0
bacardi,4,4,4,4,4,4,4,4,4,1,2,4,0,4,0,4,4,4,3,4,4,4,4,4,4,4,4,0,4,3,4,0,1,4,0,4,4,4,4,2,0,4,4,2,4,4,2
bacardi,2,3,3,1,4,0,2,1,4,2,0,4,0,2,2,3,2,2,2,2,1,2,2,0,4,0,4,1,1,2,0,0,1,3,1,4,4,3,0,0,1,3,2,0,2,0,1
bacardi,3,1,2,1,2,3,3,1,2,2,3,3,1,1,1,3,2,3,2,2,2,2,3,1,1,2,3,1,1,1,2,1,2,3,2,1,1,3,1,2,3,1,1,1,3,1,2
bacardi,0,0,0,1,2,0,1,0,1,2,0,3,0,0,1,0,0,1,1,0,0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,1,2,1,0,0,3,0,0,1,0,0,2
bacardi,0,0,3,2,2,0,4,0,3,2,0,4,0,0,0,0,0,2,3,0,0,0,0,3,3,2,4,1,2,0,2,2,0,1,0,1,4,1,0,0,2,3,1,0,0,0,2
baker-hughes,3,1,1,3,3,3,4,2,3,1,4,4,4,4,4,3,4,3,4,2,4,4,3,4,4,4,4,1,4,4,4,4,3,4,4,2,2,4,4,2,3,4,1,4,2,3,4
baker-hughes,3,1,4,2,4,3,3,3,0,0,3,3,1,1,0,4,4,2,3,3,4,0,3,4,1,4,3,0,4,4,4,3,3,3,0,3,0,2,1,4,0,3,4,4,4,2,0
baker-hughes,2,1,2,2,2,3,1,2,3,1,3,2,1,1,1,3,3,1,2,3,2,1,2,3,3,1,3,0,3,1,3,3,2,1,3,1,3,2,2,1,2,1,2,1,2,1,2
baker-hughes,2,0,3,2,0,4,1,3,1,0,2,1,0,1,0,0,3,2,0,0,3,2,2,4,1,0,3,0,2,3,2,3,0,2,0,2,0,4,1,3,1,2,2,3,0,2,0
baker-hughes,0,0,4,0,0,4,0,1,0,0,0,2,0,0,0,0,3,2,0,0,2,4,3,3,1,0,2,0,2,4,1,3,0,0,0,0,0,3,3,3,0,0,3,3,2,1,0
baker-hughes,0,1,3,3,3,4,2,1,0,0,0,1,0,1,0,1,2,1,0,2,3,3,1,3,2,1,1,1,2,3,2,2,0,1,0,2,1,3,3,2,0,2,2,1,0,2,0
baker-hughes,1,2,4,1,4,1,3,3,2,0,2,3,0,3,0,2,4,4,3,3,3,3,3,4,4,4,2,0,4,3,4,3,1,3,1,3,4,4,1,4,1,4,3,1,3,2,1
baker-hughes,2,1,3,3,0,3,3,3,3,0,0,2,0,2,1,0,3,3,3,2,3,3,2,3,0,3,1,0,3,3,3,3,0,3,0,2,3,3,2,3,3,0,3,1,0,2,3
baker-hughes,0,0,3,1,0,3,0,2,1,0,0,2,0,1,0,2,4,2,0,0,3,3,1,3,0,3,0,0,1,2,4,1,0,1,0,1,0,2,3,3,0,0,2,0,1,1,0
baker-hughes,1,1,4,3,1,4,2,1,4,0,1,2,0,2,1,3,3,3,1,4,4,4,1,0,2,0,2,0,3,4,0,4,0,2,0,0,3,4,4,0,0,2,4,3,0,1,0
baker-hughes,0,1,2,1,0,2,0,2,0,0,1,1,0,1,0,1,3,1,1,3,2,1,2,4,1,3,1,0,3,2,4,3,0,2,2,1,0,2,2,3,1,1,1,0,1,1,1
baker-hughes,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,4,2,0,3,0,4,3,0,0,0,0,0,4,4,0,3,0,0,0,0,0,4,2,2,0,0,0,2,4,0,0
baker-hughes,1,1,4,2,4,2,4,3,2,0,0,3,0,1,0,3,4,3,3,3,3,3,3,4,2,4,2,0,4,4,4,4,0,2,2,3,3,4,2,4,0,1,4,2,4,2,0
baker-hughes,1,1,3,1,1,2,1,2,1,0,0,2,0,3,0,1,4,2,2,2,2,3,3,4,1,2,2,0,3,3,4,2,1,2,2,1,2,3,3,3,1,1,1,0,0,2,1
baker-hughes,3,1,3,2,0,3,3,2,0,0,1,2,0,2,0,3,3,2,3,3,3,3,2,0,3,3,2,0,3,3,2,2,2,3,0,3,3,3,3,3,3,0,3,2,0,2,0
ball-corp,4,3,3,4,4,1,4,3,3,0,4,2,2,3,1,3,4,3,4,3,3,3,2,2,3,1,1,0,4,3,0,4,3,3,2,3,3,4,1,1,2,4,4,1,0,3,3
ball-corp,2,2,2,2,2,2,2,2,2,0,2,2,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2
ball-corp,3,3,3,1,3,0,3,3,1,1,4,2,2,4,0,2,3,2,2,3,3,1,2,2,3,3,3,1,4,3,3,2,4,2,3,3,2,3,1,2,3,3,0,0,1,4,1
ball-corp,1,4,4,1,1,2,1,3,0,1,4,2,1,4,0,1,4,2,1,2,3,3,3,3,1,2,3,1,4,4,4,3,3,4,1,1,2,3,0,3,1,1,1,1,4,4,0
ball-corp,2,3,2,2,2,2,2,2,3,0,2,2,1,3,2,2,2,3,2,3,2,2,3,3,2,2,3,0,2,3,3,3,3,2,3,3,3,2,3,3,3,2,3,2,2,2,3
ball-corp,3,1,4,1,3,1,2,2,3,0,2,2,2,3,0,1,4,3,3,3,4,4,0,2,3,1,2,0,3,4,0,3,3,3,0,3,4,3,4,0,2,2,4,1,0,1,0
ball-corp,3,3,4,0,1,1,0,0,1,2,2,4,2,2,1,1,3,3,1,0,4,1,3,0,2,0,4,1,4,4,2,3,0,3,1,2,0,4,0,0,2,2,3,0,2,4,0
ball-corp,3,2,2,3,2,2,1,1,2,0,2,2,1,2,1,1,2,1,3,3,3,2,3,2,2,1,3,0,2,1,2,3,1,1,3,2,1,1,1,2,1,2,2,2,3,1,1
ball-corp,0,0,2,1,0,4,0,0,2,0,1,0,0,0,0,0,1,0,2,2,3,3,0,0,2,0,0,0,4,2,0,0,1,2,0,0,0,2,2,0,0,2,2,0,2,3,0
ball-corp,4,3,4,2,2,2,1,4,0,1,4,3,2,4,0,2,4,3,1,3,3,3,3,2,2,1,3,1,4,4,2,4,2,3,1,3,2,4,2,3,2,2,3,0,4,4,0
ball-corp,4,3,3,0,4,1,1,4,1,2,4,4,3,4,0,2,3,4,2,4,1,3,4,2,4,4,4,1,4,4,3,3,3,4,2,4,4,3,0,2,0,2,1,1,0,4,3
ball-corp,1,2,0,2,0,0,2,0,0,0,3,1,2,2,1,4,2,3,2,0,1,2,2,0,2,1,1,0,2,1,4,2,3,2,1,2,3,3,3,2,1,2,3,2,4,2,4
ball-corp,1,4,3,1,3,1,1,3,2,1,4,4,0,4,0,1,4,3,1,1,3,3,4,0,1,0,3,0,4,4,0,4,2,3,0,1,3,4,1,1,0,2,3,1,0,4,0
ball-corp,3,3,3,2,3,1,1,3,1,1,3,3,2,3,1,1,4,3,2,3,3,3,2,2,3,0,3,1,3,3,0,3,2,3,2,1,3,4,0,3,2,3,3,0,4,3,0
ball-corp,1,3,3,1,1,3,3,3,3,1,3,3,0,3,2,1,3,3,3,2,2,3,3,0,3,0,3,0,3,3,2,3,1,3,0,1,3,3,2,3,2,1,3,1,0,2,1
bank-of-america,0,1,1,1,0,4,1,1,0,2,1,1,0,1,0,0,1,1,1,1,2,4,1,0,0,0,3,1,2,1,0,2,0,1,0,1,0,4,1,0,0,0,2,2,3,0,1
bank-of-america,1,2,4,2,0,1,1,0,1,2,2,0,0,4,1,0,1,4,1,4,4,2,4,1,0,0,0,1,1,4,0,4,1,0,0,1,1,1,4,1,2,0,4,1,4,2,1
bank-of-america,1,4,4,0,2,4,4,3,3,2,4,0,1,4,4,3,4,3,0,0,3,4,3,2,2,0,0,1,3,4,1,3,3,4,0,3,4,4,1,3,1,2,3,4,1,3,0
bank-of-america,1,1,3,2,2,3,1,2,3,2,1,2,0,2,1,2,3,2,1,3,3,3,2,3,2,0,3,1,3,2,2,3,1,2,0,2,1,4,3,3,2,2,3,3,3,1,1
bank-of-america,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
bank-of-america,1,1,4,2,1,4,1,0,1,2,1,3,1,2,1,2,3,3,1,2,3,3,3,3,2,0,3,1,4,3,1,4,0,2,0,0,1,4,2,2,0,0,2,3,0,1,0
bank-of-america,3,2,4,3,3,4,3,1,4,2,1,4,1,1,4,3,2,3,3,3,4,4,4,3,2,0,4,1,3,3,1,3,1,3,1,3,3,4,3,2,3,2,4,4,1,2,4
bank-of-america,1,2,2,3,3,3,2,2,1,1,3,3,3,3,1,2,1,2,2,3,3,3,2,2,2,2,2,0,1,1,2,1,3,2,2,1,1,1,3,1,2,3,1,2,2,2,1
bank-of-america,1,1,4,3,1,4,1,1,1,2,3,2,1,1,1,2,4,1,2,4,2,4,1,2,1,0,3,1,3,4,0,4,0,2,0,4,2,4,3,2,1,1,4,2,3,1,0
bank-of-america,2,3,3,2,1,2,3,3,1,1,4,2,2,3,1,3,4,2,1,4,3,3,2,2,1,0,3,0,3,3,3,3,0,3,2,3,3,4,1,2,1,1,3,1,2,3,0
bank-of-america,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bank-of-america,0,0,3,0,0,4,1,0,0,2,0,0,0,0,1,1,2,0,1,4,1,4,2,2,0,0,0,1,2,1,0,3,0,0,0,1,1,4,4,0,0,0,2,0,4,0,0
bank-of-america,0,1,3,1,0,2,2,3,0,1,3,2,2,2,0,1,3,3,1,2,1,3,3,2,0,1,2,0,3,3,2,3,3,1,3,1,3,2,0,3,0,0,1,2,4,4,0
bank-of-america,1,2,3,2,3,3,2,2,2,0,1,2,2,2,2,1,2,1,2,2,1,2,2,3,1,3,2,0,3,2,1,2,1,1,2,1,1,2,2,2,1,2,2,4,4,3,3
bank-of-america,0,0,3,2,1,3,1,0,2,1,0,2,0,1,2,0,3,3,0,2,4,4,3,0,2,0,2,0,3,3,0,4,0,3,1,1,0,4,2,0,0,1,2,3,0,0,0
baxalta-incorporated,0,2,4,3,2,4,3,2,3,0,4,2,0,4,1,1,3,3,4,4,4,3,2,1,3,1,3,0,3,3,0,3,3,4,1,2,4,2,2,2,2,3,4,3,3,1,3
baxalta-incorporated,1,0,1,1,1,1,2,0,2,1,0,3,0,3,1,1,3,1,2,1,4,3,3,0,1,2,4,0,3,4,0,1,0,2,1,1,1,4,2,1,0,1,1,1,4,1,1
baxalta-incorporated,1,3,2,3,3,4,3,3,4,0,2,4,2,2,2,3,4,2,4,2,4,4,4,2,2,0,3,0,4,3,1,4,4,3,1,4,3,4,4,1,3,2,4,3,3,3,2
baxalta-incorporated,2,3,3,2,3,3,2,2,2,0,2,3,0,2,2,3,3,3,3,3,3,3,4,3,2,2,4,0,2,4,0,3,2,2,3,2,3,2,2,3,3,3,2,3,3,3,0
baxalta-incorporated,0,0,1,2,1,4,1,0,1,0,0,1,0,0,0,0,2,0,2,0,3,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,2,1,0,0,1
baxalta-incorporated,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,0,1,0,1,0,0,3,0,2,0,2,0,0,0,2,1,0,0,0,1,1,0,1,0
baxalta-incorporated,1,1,2,1,1,3,1,1,1,0,0,1,0,1,1,2,2,1,2,1,2,1,2,1,1,0,2,0,1,1,0,2,1,2,0,1,1,1,2,0,0,1,2,2,0,0,1
baxalta-incorporated,0,1,3,1,0,3,2,0,3,0,2,4,0,2,2,2,2,3,2,2,3,2,3,0,0,0,3,0,2,4,0,3,1,3,0,0,2,2,3,0,2,2,2,2,0,2,0
baxalta-incorporated,1,1,3,3,1,2,1,1,2,0,3,2,3,1,2,1,1,3,1,2,2,3,3,1,3,1,3,0,2,2,1,2,1,2,1,1,1,2,1,1,2,3,1,2,2,3,3
baxalta-incorporated,3,3,4,4,2,4,4,0,4,0,0,3,0,0,4,2,1,2,4,4,2,4,3,0,2,0,2,0,2,1,0,2,0,2,0,4,4,4,3,0,2,3,0,4,0,1,1
baxalta-incorporated,0,1,3,3,1,3,3,3,2,0,4,3,2,1,0,0,4,2,3,2,4,3,1,2,3,0,2,0,3,3,0,3,0,3,0,3,2,3,4,3,0,2,4,0,2,2,1
baxalta-incorporated,2,0,3,2,0,3,0,1,2,0,0,2,0,2,3,0,0,1,3,3,2,3,2,0,1,1,4,0,4,2,0,1,2,2,0,2,2,2,2,0,0,2,0,2,3,0,2
baxalta-incorporated,3,4,4,3,4,0,4,3,0,0,3,3,2,3,0,4,4,4,3,3,4,4,3,2,4,0,3,0,4,3,0,4,3,3,2,4,4,3,3,1,0,4,3,2,4,3,3
baxalta-incorporated,0,3,3,3,2,3,0,3,0,0,3,2,0,3,0,2,3,3,3,3,3,3,2,0,3,0,2,0,2,3,0,3,2,3,0,0,3,3,3,1,2,3,3,0,0,0,0
baxalta-incorporated,2,2,1,1,1,1,2,1,1,0,1,2,2,1,3,1,1,2,1,2,1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
baxter-international,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0
baxter-international,2,2,2,2,1,1,2,2,1,0,3,1,3,2,1,1,2,1,2,2,3,3,3,1,2,1,3,0,2,1,1,3,1,1,3,1,1,3,3,3,1,3,3,3,2,2,1
baxter-international,0,1,4,3,0,3,3,1,1,0,1,1,1,2,2,1,2,1,3,3,4,3,2,3,1,0,2,0,1,2,0,3,0,1,0,3,1,4,4,2,1,1,4,4,0,1,3
baxter-international,2,4,1,4,2,1,1,4,1,1,4,0,0,4,1,1,4,4,1,4,1,1,0,1,4,0,0,0,1,2,4,4,1,1,1,1,2,2,1,0,1,1,1,2,4,1,1
baxter-international,1,1,4,0,0,2,1,2,1,0,3,4,0,3,0,0,4,4,1,4,4,2,3,0,2,0,2,0,4,4,0,4,2,4,0,0,2,3,0,0,0,4,1,0,0,3,0
baxter-international,0,0,4,0,2,4,2,0,1,0,0,2,0,1,0,1,4,1,0,1,4,4,4,0,2,0,2,0,0,4,0,4,0,0,0,1,2,4,4,1,0,0,3,2,2,0,0
baxter-international,4,4,4,4,4,4,4,2,4,1,4,4,2,4,0,4,4,4,4,4,4,4,4,4,4,2,4,0,4,4,0,4,0,4,0,4,4,4,4,4,2,4,4,4,4,4,0
