name,feat,area,frac,ftype,style,family,ver
prudential,2,965.0,0.014971917956992584,serif,transitional,times,co
prudential,3,583.0,0.009045210537747851,serif,transitional,times,cb
prudential,4,531.0,0.00823843361156794,serif,transitional,times,cb
prudential,5,412.0,0.006392155645886989,serif,transitional,times,bold
prudential,6,798.0,0.012380922828684023,callig,casual,nadianne,bold
pseg,0,41.0,0.001736111111111111,sans,geom,futura,light
pseg,1,923.0,0.039083672086720866,sans,humanist,gillsans,orig
pseg,2,17.0,0.0007198509485094851,serif,slab,rockwell,bi
publix,0,2443.0,0.04457378484892716,sans,geom,comfortaa,bold
publix,1,1001.0,0.018263757115749527,sans,humanist,gillsans,co
publix,2,1568.0,0.028608962195299955,sans,geom,futura,orig
publix,3,741.0,0.013519924098671726,sans,humanist,gillsans,cb
publix,4,1370.0,0.02499635089767917,sans,geom,futura,co
pultegroup,0,228.0,0.008194070080862533,sans,geom,comfortaa,bold
pultegroup,1,111.0,0.00398921832884097,serif,slab,rockwell,co
pultegroup,2,134.0,0.00481581311769991,sans,geom,comfortaa,bold
pultegroup,3,176.0,0.006325247079964061,sans,humanist,gillsans,orig
pultegroup,4,161.0,0.0057861635220125785,sans,humanist,gillsans,orig
pultegroup,5,115.0,0.004132973944294699,sans,geom,bauhaus,orig
pultegroup,6,180.0,0.00646900269541779,callig,glyphic,copperplate-gothic,bold
pultegroup,7,168.0,0.0060377358490566035,sans,grotesque,helvetica,orig
pultegroup,8,225.0,0.008086253369272238,sans,humanist,gillsans,orig
pultegroup,9,5.0,0.00017969451931716083,sans,geom,bauhaus,bold
purina,0,31555.0,0.40724536678540085,callig,casual,nadianne,orig
quaker-foods-and-snacks,0,641.0,0.005057757858856205,sans,geom,bauhaus,bold
quaker-foods-and-snacks,1,202.0,0.0015938644110592096,sans,geom-square,eurostile,cb
quaker-foods-and-snacks,2,117.0,0.0009231788915540967,serif,slab,rockwell,cb
qualcomm,0,3920.0,0.014765651779223373,sans,humanist,gillsans,orig
qualcomm,1,5913.0,0.02227278034962954,sans,geom,comfortaa,bold
qualcomm,2,3121.0,0.011756020204835751,sans,grotesque,helvetica,orig
qualcomm,3,4980.0,0.018758404556258265,sans,humanist,gillsans,bold
quanta-services-inc,0,34510.0,0.47355709855366795,callig,casual,nadianne,bold
quest-diagnostic,0,105.0,0.0016302322692833189,sans,geom,comfortaa,bold
quest-diagnostic,1,178.0,0.002763631846975531,serif,oldstyle,bembo,orig
quest-diagnostic,2,320.0,0.004968326915911067,serif,transitional,times,orig
quest-diagnostic,3,149.0,0.0023133772202210906,serif,transitional,americana,orig
quest-diagnostic,4,114.0,0.0017699664637933175,serif,didone,bodoni,orig
quest-diagnostic,5,103.0,0.0015991802260588747,serif,oldstyle,centaur,orig
quest-diagnostic,6,109.0,0.0016923363557322072,serif,didone,bodoni,orig
quest-diagnostic,7,113.0,0.0017544404421810955,serif,oldstyle,bembo,bold
quest-diagnostic,8,185.0,0.0028723139982610854,serif,oldstyle,bembo,orig
quest-diagnostic,9,113.0,0.0017544404421810955,serif,oldstyle,bembo,bold
quest-diagnostic,10,131.0,0.002033908831201093,serif,transitional,times,bold
quest-diagnostic,11,59.0,0.0009160352751211029,sans,geom,futura,light
quintiles-transnational-holdings,0,1499.0,0.03843589743589743,sans,geom,bauhaus,orig
quintiles-transnational-holdings,1,373.0,0.009564102564102565,sans,humanist,gillsans,light
quintiles-transnational-holdings,2,412.0,0.010564102564102564,sans,grotesque,helvetica,orig
quintiles-transnational-holdings,3,198.0,0.005076923076923077,sans,humanist,gillsans,co
quintiles-transnational-holdings,4,549.0,0.014076923076923077,sans,grotesque,helvetica,orig
quintiles-transnational-holdings,5,274.0,0.007025641025641026,sans,geom,comfortaa,bold
quintiles-transnational-holdings,6,198.0,0.005076923076923077,sans,humanist,gillsans,co
quintiles-transnational-holdings,7,268.0,0.006871794871794872,sans,humanist,gillsans,orig
quintiles-transnational-holdings,8,394.0,0.010102564102564103,sans,geom-square,eurostile,orig
quintiles-transnational-holdings,9,62.0,0.0015897435897435897,sans,geom,futura,light
quintiles-transnational-holdings,10,668.0,0.017128205128205128,sans,grotesque,helvetica,orig
qvc,0,1274.0,0.006218122361324646,serif,slab,rockwell,orig
qvc,1,1058.0,0.005163872416233497,sans,humanist,gillsans,orig
rackspace,0,401.0,0.007049929676511955,sans,geom,futura,cbi
rackspace,1,695.0,0.012218706047819971,sans,geom-square,eurostile,bi
rackspace,2,489.0,0.00859704641350211,sans,geom,futura,bi
rackspace,3,698.0,0.012271448663853728,sans,grotesque,helvetica,bi
rackspace,4,489.0,0.00859704641350211,sans,geom,futura,bi
rackspace,5,97.0,0.0017053445850914205,sans,geom-square,eurostile,italic
rackspace,6,56.0,0.0009845288326300985,callig,casual,nadianne,orig
rackspace,7,67.0,0.0011779184247538677,sans,grotesque,helvetica,italic
rackspace,8,68.0,0.0011954992967651195,sans,humanist,gillsans,italic
rackspace,9,92.0,0.0016174402250351617,sans,grotesque,helvetica,orig
rackspace,10,167.0,0.0029360056258790437,sans,humanist,gillsans,bi
rackspace,11,106.0,0.0018635724331926863,sans,humanist,gillsans,bi
rackspace,12,120.0,0.002109704641350211,sans,humanist,gillsans,bi
rackspace,13,127.0,0.002232770745428973,serif,transitional,americana,italic
ralph-lauren,0,519.0,0.007309756200616893,serif,transitional,times,co
ralph-lauren,1,232.0,0.003267559611836453,callig,glyphic,trajan,orig
ralph-lauren,2,231.0,0.003253475303164744,serif,slab,rockwell,light
ralph-lauren,3,227.0,0.0031971380684779086,sans,grotesque,helvetica,co
ralph-lauren,4,121.0,0.0017042013492767707,sans,geom,futura,li
ramada,0,813.0,0.0150188428286411,sans,geom,comfortaa,orig
ramada,1,59.0,0.0010899283233577182,serif,slab,rockwell,bold
ramada,2,477.0,0.00881179339392596,sans,humanist,gillsans,light
ramada,3,737.0,0.013614867361265055,sans,geom,futura,light
ramada,4,477.0,0.00881179339392596,sans,humanist,gillsans,light
ramada,5,539.0,0.009957141801522205,sans,humanist,gillsans,light
ramada,6,479.0,0.008848740116751644,sans,humanist,gillsans,light
raymond-james,0,207.0,0.011252446183953033,serif,transitional,americana,bold
raymond-james,1,259.0,0.014079147640791476,serif,transitional,americana,bold
raymond-james,2,1203.0,0.06539465101108936,callig,casual,nadianne,orig
raytheon,0,12462.0,0.051477361444439394,sans,geom,futura,bold
realogy-holdings-corp,0,325.0,0.008025880377339853,sans,humanist,gillsans,orig
realogy-holdings-corp,1,376.0,0.009285326221168568,sans,humanist,gillsans,orig
realogy-holdings-corp,2,240.0,0.00592680397095866,sans,humanist,gillsans,orig
realogy-holdings-corp,3,505.0,0.012470983355558848,sans,humanist,gillsans,orig
realogy-holdings-corp,4,480.0,0.01185360794191732,sans,geom,comfortaa,bold
realogy-holdings-corp,5,285.0,0.007038079715513409,sans,humanist,gillsans,orig
realogy-holdings-corp,6,503.0,0.012421593322467527,sans,humanist,gillsans,orig
regions,0,809.0,0.012488036800345775,serif,transitional,americana,orig
regions,1,538.0,0.008304776018029699,serif,transitional,times,orig
regions,2,464.0,0.00716248340588435,serif,transitional,times,cb
regions,3,650.0,0.010033651322898336,serif,transitional,americana,orig
regions,4,923.0,0.014247784878515636,sans,geom,futura,light
regions,5,560.0,0.008644376524343182,sans,geom,futura,italic
regions,6,878.0,0.01355314747923806,serif,transitional,times,orig
reinsurance-group-of-america,0,168.0,0.002450015312595704,sans,geom,futura,light
reliance-steel-aluminum-co,0,207.0,0.005723291307232913,sans,geom,comfortaa,light
reliance-steel-aluminum-co,1,183.0,0.005059721300597213,sans,grotesque,helvetica,light
reliance-steel-aluminum-co,2,84.0,0.00232249502322495,sans,humanist,gillsans,light
reliance-steel-aluminum-co,3,81.0,0.002239548772395488,sans,grotesque,helvetica,light
reliance-steel-aluminum-co,4,184.0,0.0050873700508737,sans,geom,comfortaa,light
reliance-steel-aluminum-co,5,240.0,0.006635700066357001,sans,geom-square,eurostile,orig
reliance-steel-aluminum-co,6,168.0,0.0046449900464499,sans,geom,comfortaa,light
reliance-steel-aluminum-co,7,160.0,0.004423800044238001,sans,grotesque,helvetica,light
reliance-steel-aluminum-co,8,1395.0,0.038570006635700066,serif,didone,bodoni,bold
reliance-steel-aluminum-co,9,60.0,0.0016589250165892503,sans,humanist,gillsans,light
reliance-steel-aluminum-co,10,291.0,0.008045786330457863,sans,geom,comfortaa,orig
reliance-steel-aluminum-co,11,326.0,0.009013492590134927,sans,geom-square,eurostile,orig
reliance-steel-aluminum-co,12,145.0,0.0040090687900906875,sans,humanist,gillsans,co
reliance-steel-aluminum-co,13,317.0,0.008764653837646538,sans,humanist,gillsans,orig
reliance-steel-aluminum-co,14,412.0,0.01139128511391285,sans,grotesque,helvetica,orig
reliance-steel-aluminum-co,15,306.0,0.008460517584605176,sans,geom-square,eurostile,orig
reliance-steel-aluminum-co,16,73.0,0.0020183587701835875,sans,humanist,gillsans,light
reliance-steel-aluminum-co,17,59.0,0.0016312762663127627,sans,geom,comfortaa,bold
reliance-steel-aluminum-co,18,83.0,0.0022948462729484626,sans,geom,comfortaa,bold
reliance-steel-aluminum-co,19,72.0,0.0019907100199071004,sans,geom,futura,light
reliance-steel-aluminum-co,20,101.0,0.002792523777925238,sans,geom,comfortaa,orig
reliance-steel-aluminum-co,21,91.0,0.002516036275160363,sans,geom,futura,orig
reliance-steel-aluminum-co,22,79.0,0.002184251271842513,sans,geom,comfortaa,orig
reliance-steel-aluminum-co,23,91.0,0.002516036275160363,sans,geom,futura,light
republic-services,0,144.0,0.0063025210084033615,sans,grotesque,helvetica,bi
republic-services,1,136.0,0.005952380952380952,sans,grotesque,helvetica,bi
republic-services,2,148.0,0.006477591036414566,sans,grotesque,helvetica,bi
republic-services,3,85.0,0.003720238095238095,sans,grotesque,helvetica,bi
republic-services,4,65.0,0.0028448879551820727,sans,geom,futura,cbi
republic-services,5,121.0,0.005295868347338936,sans,grotesque,helvetica,bi
republic-services,6,31.0,0.0013567927170868347,sans,grotesque,helvetica,italic
republic-services,7,434.0,0.018995098039215685,callig,casual,nadianne,orig
reynolds-american,0,2458.0,0.005784781646850612,sans,geom,futura,ci
reynolds-american,1,1703.0,0.004007926421719525,sans,geom,futura,ci
reynolds-american,2,1619.0,0.0038102365688572584,sans,geom,futura,ci
reynolds-american,3,2164.0,0.005092867161832679,sans,geom,futura,ci
reynolds-american,4,10959.0,0.02579146544663786,sans,humanist,gillsans,co
reynolds-american,5,1187.0,0.0027935458969941727,sans,grotesque,helvetica,italic
reynolds-american,6,1324.0,0.0031159686332100124,sans,geom,futura,ci
reynolds-american,7,1095.0,0.0025770284390974046,sans,geom,futura,ci
reynolds-american,8,1199.0,0.0028217873045459255,sans,geom,futura,ci
reynolds-american,9,898.0,0.002113398665122803,sans,grotesque,helvetica,cbi
rockwell-automation,0,1575.0,0.024794169041134708,sans,grotesque,helvetica,bold
rockwell-automation,1,645.0,0.010153802559702784,sans,humanist,gillsans,cb
rockwell-automation,2,645.0,0.010153802559702784,sans,humanist,gillsans,cb
rockwell-automation,3,1056.0,0.0166239000047227,sans,geom,futura,bold
rockwell-automation,4,830.0,0.013066133526439242,sans,geom,futura,bold
rockwell-automation,5,830.0,0.013066133526439242,sans,geom,futura,bold
rockwell-automation,6,1093.0,0.01720636619806999,sans,geom,futura,bold
rockwell-automation,7,1672.0,0.026321175007477608,sans,grotesque,helvetica,bold
rockwell-automation,8,1091.0,0.017174881538970135,sans,geom,futura,bold
rockwell-automation,9,1095.0,0.017237850857169845,sans,grotesque,helvetica,bold
rockwell-automation,10,528.0,0.00831195000236135,sans,grotesque,helvetica,bold
ross-dress-for-less,0,4135.0,0.05766441680147264,sans,geom,comfortaa,bold
ross-dress-for-less,1,4406.0,0.061443632509622356,sans,geom,bauhaus,orig
ross-dress-for-less,2,4413.0,0.06154125062754504,sans,geom,bauhaus,orig
ross-dress-for-less,3,1125.0,0.015688626094717464,sans,humanist,gillsans,bold
ross-dress-for-less,4,415.0,0.0057873598482735536,sans,geom,bauhaus,orig
ross-dress-for-less,5,409.0,0.0057036871757683945,sans,geom,bauhaus,orig
ross-dress-for-less,6,384.0,0.005355051040330228,sans,geom,comfortaa,bold
ross-dress-for-less,7,259.0,0.003611870363139399,sans,humanist,gillsans,bold
ross-dress-for-less,8,410.0,0.005717632621185921,sans,geom,bauhaus,orig
ross-dress-for-less,9,413.0,0.0057594689574385,sans,geom,bauhaus,orig
ross-dress-for-less,10,145.0,0.0020220895855413623,callig,casual,nadianne,bold
ross-dress-for-less,11,145.0,0.0020220895855413623,callig,casual,nadianne,bold
ross-dress-for-less,12,144.0,0.0020081441401238356,callig,casual,nadianne,bold
royal-caribbean-cruises,0,10652.0,0.1425112047628604,callig,casual,nadianne,orig
royal-caribbean-cruises,1,21478.0,0.28735032443641717,callig,casual,nadianne,bold
rr-donnelley-and-sons-co,0,2748.0,0.018990490933215393,serif,transitional,americana,orig
rr-donnelley-and-sons-co,1,2203.0,0.015224181777974348,serif,oldstyle,bembo,orig
rr-donnelley-and-sons-co,2,1660.0,0.011471693940734188,serif,didone,bodoni,orig
rr-donnelley-and-sons-co,3,1702.0,0.011761941618752764,serif,didone,bodoni,orig
rr-donnelley-and-sons-co,4,2189.0,0.015127432551968155,serif,oldstyle,bembo,orig
rr-donnelley-and-sons-co,5,1829.0,0.012639595311808935,serif,oldstyle,centaur,bold
ryder-system,0,2504.0,0.03361073825503356,sans,grotesque,helvetica,bi
ryder-system,1,1794.0,0.02408053691275168,sans,grotesque,helvetica,bi
ryder-system,2,535.0,0.007181208053691275,sans,geom,futura,bi
ryder-system,3,268.0,0.0035973154362416108,sans,geom,futura,cbi
ryder-system,4,267.0,0.0035838926174496643,sans,geom,futura,cbi
ryder-system,5,368.0,0.004939597315436242,sans,geom,futura,cbi
sabre,0,10529.0,0.07088994519478072,sans,geom,futura,bi
safeway,0,6386.0,0.02644832099133575,sans,geom,futura,orig
safeway,1,9168.0,0.03797027980716664,sans,geom,futura,orig
safeway,2,6385.0,0.026444179381409142,sans,geom,futura,orig
safeway,3,5736.0,0.023756274539038814,sans,humanist,gillsans,orig
safeway,4,5327.0,0.02206235607905505,sans,humanist,gillsans,orig
safeway,5,6461.0,0.026758941735831553,sans,humanist,gillsans,orig
safeway,6,5052.0,0.020923413349237117,callig,glyphic,copperplate-gothic,orig
safeway,7,49.0,0.00020293888640392295,callig,glyphic,copperplate-gothic,bold
sams-club,0,90.0,0.0062176165803108805,serif,oldstyle,bembo,orig
sams-club,1,87.0,0.006010362694300518,serif,transitional,times,co
sams-club,2,57.0,0.003937823834196891,sans,geom-square,eurostile,co
sams-club,3,92.0,0.006355785837651123,sans,humanist,gillsans,orig
sams-club,4,104.0,0.007184801381692574,serif,transitional,americana,orig
sams-club,5,71.0,0.0049050086355785835,sans,grotesque,helvetica,orig
sandisk,0,3390.0,0.04451155462184874,serif,transitional,times,bold
sandisk,1,2275.0,0.029871323529411766,serif,transitional,times,bold
sandisk,2,1654.0,0.021717436974789915,serif,clarendon,clarendon,bold
sanmina-corporation,0,197.0,0.0029907847394070046,sans,humanist,gillsans,orig
sanmina-corporation,1,240.0,0.0036435956216125946,sans,humanist,gillsans,orig
sanmina-corporation,2,299.0,0.004539312878592358,sans,humanist,gillsans,orig
sanmina-corporation,3,302.0,0.004584857823862515,sans,humanist,gillsans,orig
sanmina-corporation,4,299.0,0.004539312878592358,sans,humanist,gillsans,orig
sanmina-corporation,5,239.0,0.003628413973189209,sans,humanist,gillsans,orig
sanmina-corporation,6,154.0,0.002337973857201415,sans,geom,futura,orig
sap,0,14036.0,0.008955705753128531,sans,humanist,gillsans,orig
sap,1,290944.0,0.18563756445128438,callig,casual,nadianne,orig
sap,2,3477.0,0.0022185087563143277,sans,geom,comfortaa,light
schlumberger,0,2518.0,0.03348849581061311,serif,slab,rockwell,co
schlumberger,1,2380.0,0.031653145365075144,sans,geom,futura,cb
schlumberger,2,1305.0,0.017356031387152547,sans,humanist,gillsans,co
schlumberger,3,2415.0,0.03211863279691448,serif,slab,rockwell,co
schlumberger,4,1725.0,0.02294188056922463,serif,slab,rockwell,co
schlumberger,5,1973.0,0.0262401915148291,serif,slab,rockwell,cb
schlumberger,6,1632.0,0.021705013964622957,sans,geom,futura,cb
schlumberger,7,2603.0,0.034618965287937224,sans,geom,futura,bold
schlumberger,8,1941.0,0.025814603005718844,serif,slab,rockwell,cb
schlumberger,9,1629.0,0.02166511504189387,sans,geom,futura,cb
schlumberger,10,2040.0,0.027131267455778693,sans,geom-square,eurostile,cb
seaboard-corporation,0,4674.0,0.013951697396817437,serif,oldstyle,bembo,orig
seaboard-corporation,1,4518.0,0.013486043825164993,serif,transitional,times,orig
seaboard-corporation,2,4517.0,0.01348305886637235,serif,transitional,times,orig
seaboard-corporation,3,5332.0,0.0159158002823771,serif,transitional,times,orig
seaboard-corporation,4,6604.0,0.019712667866620102,serif,transitional,times,orig
seaboard-corporation,5,6529.0,0.01948879595717181,serif,transitional,times,orig
seaboard-corporation,6,6325.0,0.018879864363472464,serif,transitional,times,orig
seaboard-corporation,7,1490.0,0.004447588601039363,serif,oldstyle,centaur,orig
seaboard-corporation,8,2000.0,0.005969917585287735,serif,transitional,americana,orig
seaboard-corporation,9,2043.0,0.006098270813371422,serif,transitional,americana,orig
seaboard-corporation,10,1540.0,0.004596836540671556,serif,transitional,times,orig
seaboard-corporation,11,2012.0,0.006005737090799461,serif,transitional,americana,orig
seaboard-corporation,12,2231.0,0.006659443066388469,serif,transitional,times,orig
seaboard-corporation,13,1713.0,0.005113234411798945,serif,oldstyle,bembo,orig
seaboard-corporation,14,2217.0,0.006617653643291454,serif,transitional,times,orig
seaboard-corporation,15,1450.0,0.004328190249333608,serif,transitional,times,orig
seaboard-corporation,16,1089.0,0.0032506201251891716,serif,oldstyle,bembo,orig
seaboard-corporation,17,1980.0,0.005910218409434858,serif,transitional,times,orig
seagate,0,172.0,0.003821203234692971,sans,humanist,gillsans,light
seagate,1,224.0,0.004976450724251311,sans,geom,comfortaa,orig
seagate,2,186.0,0.004132231404958678,sans,geom-square,eurostile,orig
seagate,3,192.0,0.004265529192215409,sans,humanist,gillsans,orig
seagate,4,191.0,0.0042433128943392875,sans,humanist,gillsans,orig
seagate,5,120.0,0.002665955745134631,sans,geom-square,eurostile,orig
seagate,6,184.0,0.004087798809206434,sans,geom-square,eurostile,orig
seagate,7,227.0,0.005043099617879677,sans,humanist,gillsans,orig
sealed-air-corporation,0,345.0,0.004773765047737651,sans,geom,comfortaa,orig
sealed-air-corporation,1,790.0,0.0109312301093123,sans,grotesque,helvetica,light
sealed-air-corporation,2,315.0,0.0043586550435865505,sans,geom,futura,li
sealed-air-corporation,3,238.0,0.00329320603293206,sans,geom,comfortaa,bold
sealed-air-corporation,4,213.0,0.0029472810294728104,sans,geom-square,eurostile,orig
sealed-air-corporation,5,134.0,0.0018541580185415802,sans,geom-square,eurostile,orig
sealed-air-corporation,6,160.0,0.0022139200221392,sans,geom,comfortaa,light
sealed-air-corporation,7,35.0,0.00048429500484295,callig,casual,nadianne,bold
sears-holdings-corporation,0,100.0,0.0012799180852425445,sans,geom,futura,light
sears-holdings-corporation,1,137.0,0.001753487776782286,sans,geom,futura,light
sears-holdings-corporation,2,127.0,0.0016254959682580315,sans,humanist,gillsans,li
sears-holdings-corporation,3,103.0,0.0013183156277998208,sans,geom,futura,light
sears-holdings-corporation,4,102.0,0.0013055164469473954,sans,geom,futura,light
sears-holdings-corporation,5,104.0,0.0013311148086522463,sans,geom,futura,light
sears-holdings-corporation,6,375.0,0.004799692819659542,callig,glyphic,trajan,orig
sears-holdings-corporation,7,452.0,0.005785229745296301,callig,glyphic,trajan,orig
sears-holdings-corporation,8,471.0,0.006028414181492385,callig,glyphic,trajan,orig
sears-holdings-corporation,9,695.0,0.008895430692435684,callig,glyphic,trajan,orig
sears-holdings-corporation,10,611.0,0.007820299500831946,callig,glyphic,trajan,orig
sears-holdings-corporation,11,366.0,0.0046845001919877125,callig,glyphic,trajan,orig
sears-holdings-corporation,12,662.0,0.008473057724305644,callig,glyphic,trajan,orig
sears-holdings-corporation,13,662.0,0.008473057724305644,callig,glyphic,trajan,orig
sears-holdings-corporation,14,555.0,0.007103545373096122,callig,glyphic,trajan,orig
sears-holdings-corporation,15,380.0,0.004863688723921669,callig,glyphic,trajan,orig
sempra-energy,0,49.0,0.0011504507888805409,sans,geom,futura,light
sempra-energy,1,76.0,0.0017843726521412473,sans,geom,futura,light
sempra-energy,2,36.0,0.0008452291510142749,sans,geom-square,eurostile,co
sempra-energy,3,39.0,0.0009156649135987979,sans,geom,futura,co
sempra-energy,4,38.0,0.0008921863260706236,sans,grotesque,helvetica,light
sempra-energy,5,43.0,0.0010095792637114952,sans,geom,futura,co
sempra-energy,6,39.0,0.0009156649135987979,sans,geom,futura,co
sempra-energy,7,34.0,0.0007982719759579264,sans,grotesque,helvetica,light
sempra-energy,8,37.0,0.0008687077385424493,sans,grotesque,helvetica,light
sempra-energy,9,136.0,0.0031930879038317055,sans,humanist,gillsans,light
sempra-energy,10,151.0,0.00354526671675432,serif,transitional,times,co
sempra-energy,11,109.0,0.002559166040570999,sans,humanist,gillsans,light
sempra-energy,12,206.0,0.004836589030803907,serif,transitional,times,orig
sempra-energy,13,154.0,0.003615702479338843,serif,oldstyle,bembo,orig
sempra-energy,14,80.0,0.0018782870022539444,serif,slab,rockwell,light
sempra-energy,15,140.0,0.0032870022539444026,serif,transitional,times,orig
sempra-energy,16,79.0,0.0018548084147257701,serif,transitional,americana,orig
sempra-energy,17,183.0,0.004296581517655898,serif,transitional,times,orig
sempra-energy,18,106.0,0.0024887302779864765,serif,oldstyle,bembo,orig
sempra-energy,19,60.0,0.0014087152516904582,sans,grotesque,helvetica,orig
sempra-energy,20,45.0,0.0010565364387678437,callig,glyphic,copperplate-gothic,orig
sempra-energy,21,27.0,0.0006339218632607063,sans,grotesque,helvetica,orig
sempra-energy,22,27.0,0.0006339218632607063,sans,grotesque,helvetica,orig
sempra-energy,23,33.0,0.0007747933884297521,sans,geom,bauhaus,orig
sempra-energy,24,38.0,0.0008921863260706236,sans,grotesque,helvetica,orig
sempra-energy,25,39.0,0.0009156649135987979,sans,geom-square,eurostile,orig
sheraton,0,229.0,0.004429400386847196,serif,transitional,times,orig
sheraton,1,340.0,0.0065764023210831725,serif,transitional,times,bold
sheraton,2,366.0,0.007079303675048356,serif,didone,bodoni,bold
sheraton,3,73.0,0.001411992263056093,sans,grotesque,helvetica,bold
sherwin-williams,0,108.0,0.002122808396886548,sans,humanist,gillsans,bi
sherwin-williams,1,202.0,0.003970437927510025,sans,grotesque,helvetica,italic
sherwin-williams,2,106.0,0.0020834971302775376,sans,geom-square,eurostile,bi
sherwin-williams,3,84.0,0.001651073197578426,sans,grotesque,helvetica,cbi
sherwin-williams,4,101.0,0.0019852189637550124,sans,grotesque,helvetica,cbi
sherwin-williams,5,161.0,0.0031645569620253164,sans,geom,futura,bi
sherwin-williams,6,47.0,0.0009238147653117384,sans,grotesque,helvetica,cbi
sherwin-williams,7,42.0,0.000825536598789213,sans,geom,futura,cbi
sherwin-williams,8,54.0,0.001061404198443274,sans,grotesque,helvetica,cbi
sherwin-williams,9,55.0,0.0010810598317477788,sans,grotesque,helvetica,cbi
sherwin-williams,10,42.0,0.000825536598789213,sans,geom,futura,cbi
sherwin-williams,11,94.0,0.0018476295306234767,sans,geom,futura,bi
sherwin-williams,12,71.0,0.00139554996461986,sans,humanist,gillsans,bi
sherwin-williams,13,109.0,0.002142464030191053,sans,geom,futura,bi
siemens,0,1017.0,0.033608724388631855,sans,humanist,gillsans,bold
siemens,1,1019.0,0.033674818241903506,sans,humanist,gillsans,bold
siemens,2,630.0,0.020819563780568408,sans,grotesque,helvetica,bold
siemens,3,1093.0,0.0361202908129544,sans,humanist,gillsans,bold
siemens,4,1066.0,0.03522802379378718,sans,humanist,gillsans,bold
simon-property-group,0,315.0,0.005901086549269389,sans,geom-square,eurostile,co
simon-property-group,1,57.0,0.0010678156612963657,sans,geom,bauhaus,bold
sirius,0,808.0,0.010687830687830687,sans,geom,futura,light
sirius,1,808.0,0.010687830687830687,serif,oldstyle,centaur,orig
sirius,2,600.0,0.007936507936507936,sans,humanist,gillsans,co
sirius,3,600.0,0.007936507936507936,serif,oldstyle,centaur,bold
sirius,4,1964.0,0.02597883597883598,sans,grotesque,helvetica,bold
sirius,5,3380.0,0.04470899470899471,sans,geom,futura,bold
sirius,6,1954.0,0.025846560846560847,sans,grotesque,helvetica,bold
sirius,7,406.0,0.00537037037037037,sans,geom,futura,cb
sirius,8,404.0,0.0053439153439153435,serif,slab,rockwell,cb
sirius,9,890.0,0.011772486772486773,sans,grotesque,helvetica,bold
sirius,10,1290.0,0.017063492063492062,sans,grotesque,helvetica,bold
sirius,11,672.0,0.008888888888888889,sans,humanist,gillsans,cb
sirius,12,713.0,0.009431216931216931,sans,geom,futura,bold
sirius,13,1474.0,0.019497354497354496,sans,grotesque,helvetica,bold
sirius,14,108.0,0.0014285714285714286,sans,humanist,gillsans,cb
sirius,15,131.0,0.0017328042328042328,serif,slab,rockwell,orig
sirius,16,109.0,0.0014417989417989418,sans,humanist,gillsans,bold
sirius,17,80.0,0.0010582010582010583,sans,geom-square,eurostile,bold
sirius,18,117.0,0.0015476190476190477,sans,humanist,gillsans,bold
sirius,19,77.0,0.0010185185185185184,sans,humanist,gillsans,bold
sirius,20,77.0,0.0010185185185185184,sans,humanist,gillsans,bold
sirius,21,42.0,0.0005555555555555556,sans,humanist,gillsans,co
sirius,22,71.0,0.0009391534391534392,callig,glyphic,copperplate-gothic,bold
sirius,23,131.0,0.0017328042328042328,sans,grotesque,helvetica,bold
sirius,24,107.0,0.0014153439153439154,sans,humanist,gillsans,bold
sirius,25,42.0,0.0005555555555555556,sans,humanist,gillsans,co
snap-on-inc,0,451.0,0.006435318626751519,callig,casual,nadianne,orig
sonic-automotive,0,22.0,0.00039349657479117854,sans,geom,futura,bold
southern-company,0,591.0,0.008592239361470131,sans,humanist,gillsans,bold
southern-company,1,835.0,0.01213962752424291,sans,geom,futura,bold
southern-company,2,754.0,0.010962010962010962,sans,grotesque,helvetica,bold
southern-company,3,493.0,0.007167468705930245,sans,grotesque,helvetica,bold
southern-company,4,775.0,0.011267318959626653,sans,grotesque,helvetica,bold
southern-company,5,793.0,0.01152901152901153,sans,geom,futura,bold
southern-company,6,565.0,0.008214238983469752,sans,geom,futura,bold
southern-company,7,830.0,0.012066935143858221,sans,geom,futura,bold
southern-company,8,1047.0,0.015221784452553684,sans,geom,futura,bold
southern-company,9,658.0,0.00956631725862495,sans,grotesque,helvetica,bold
southern-company,10,701.0,0.010191471729933269,sans,grotesque,helvetica,bold
southern-company,11,863.0,0.012546704854397163,sans,geom,futura,bold
southern-company,12,560.0,0.008141546603085064,sans,geom-square,eurostile,bold
southwest,0,2604.0,0.03312429241982878,sans,humanist,gillsans,orig
southwest,1,2834.0,0.03605001717273224,sans,humanist,gillsans,orig
southwest,2,1767.0,0.022477198427740958,sans,geom-square,eurostile,cb
southwest,3,1781.0,0.02265528602139595,sans,humanist,gillsans,cb
southwest,4,2364.0,0.030071362242886035,sans,geom,bauhaus,bold
southwest,5,2337.0,0.02972790759797998,sans,humanist,gillsans,bi
southwest,6,1868.0,0.023761973210537697,sans,humanist,gillsans,bold
southwest,7,2159.0,0.027463651050080775,sans,humanist,gillsans,orig
southwest,8,3144.0,0.03999338531794996,sans,geom,futura,bold
spartannash-company,0,901.0,0.012061579651941098,sans,geom,comfortaa,bold
spartannash-company,1,995.0,0.013319946452476573,sans,grotesque,helvetica,orig
spartannash-company,2,668.0,0.008942436412315931,sans,geom,bauhaus,orig
